Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
1;cadC;0;0;3;3;;;;;;-1;NotInformative
2;cadC;0;0;3;3;;;;;;-1;NotInformative
3;cadC;0;0;3;3;;;;;;-1;NotInformative
000NTC;cadC;0;0;1;1;;;;;;-1;NotInformative
GENO;cadC;0;0;2;2;;;;;;-1;NotInformative
1;mobA;0;0;3;3;;;;;;-1;NotInformative
2;mobA;0;0;3;3;;;;;;-1;NotInformative
3;mobA;0;0;3;3;;;;;;-1;NotInformative
000NTC;mobA;1;0;0;1;37.7;;76.83;;1.83;-1;
GENO;mobA;0;0;2;2;;;;;;-1;NotInformative
1;ISCR1;2;0;1;3;36.25;0.49;85.46;2.51;1.55;-1;
2;ISCR1;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;ISCR1;2;0;1;3;36.04;1.02;86.26;5.93;1.6;-1;
000NTC;ISCR1;0;0;1;1;;;;;;-1;NotInformative
GENO;ISCR1;0;0;2;2;;;;;;-1;NotInformative
1;IS26;0;0;3;3;;;;;;-1;NotInformative
2;IS26;0;0;3;3;;;;;;-1;NotInformative
3;IS26;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS26;0;0;1;1;;;;;;-1;NotInformative
GENO;IS26;0;0;2;2;;;;;;-1;NotInformative
1;IS3;1;0;2;3;36.65;;86.62;;1.84;-1;
2;IS3;1;0;2;3;39.21;;90.5;;1.54;-1;
3;IS3;2;0;1;3;37.08;4.06;90.39;0.12;1.71;-1;
000NTC;IS3;0;0;1;1;;;;;;-1;NotInformative
GENO;IS3;0;0;2;2;;;;;;-1;NotInformative
1;IS256;0;0;3;3;;;;;;-1;NotInformative
2;IS256;0;0;3;3;;;;;;-1;NotInformative
3;IS256;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS256;0;0;1;1;;;;;;-1;NotInformative
GENO;IS256;0;0;2;2;;;;;;-1;NotInformative
1;ISEcp1;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;ISEcp1;2;1;0;3;34.47;0.44;81.15;2.81;1.78;-1;ContainsOutlierReplicateCt
3;ISEcp1;2;0;1;3;37.47;1.27;81.04;3.55;1.78;-1;MultipleMeltPeaks
000NTC;ISEcp1;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;ISEcp1;1;0;1;2;30.55;;84.66;;1.85;-1;MultipleMeltPeaks
1;IS200a;0;0;3;3;;;;;;-1;NotInformative
2;IS200a;0;0;3;3;;;;;;-1;NotInformative
3;IS200a;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS200a;0;0;1;1;;;;;;-1;NotInformative
GENO;IS200a;2;0;0;2;32.71;1.66;76.34;0.36;1.94;-1;
1;IS1247;2;1;0;3;27.41;0.53;89.77;0.71;1.87;-1;ContainsOutlierReplicateCt
2;IS1247;2;0;1;3;27.11;0.26;88.21;1.46;1.81;-1;MultipleMeltPeaks
3;IS1247;2;0;1;3;29.09;1.87;89.85;0.35;1.82;-1;MultipleMeltPeaks
000NTC;IS1247;1;0;0;1;35.68;;80.55;;1.73;-1;
GENO;IS1247;2;0;0;2;33.05;0.5;80.37;0.43;1.76;-1;
1;IS630;0;0;3;3;;;;;;-1;NotInformative
2;IS630;0;0;3;3;;;;;;-1;NotInformative
3;IS630;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS630;0;0;1;1;;;;;;-1;NotInformative
GENO;IS630;0;0;2;2;;;;;;-1;NotInformative
1;TN5403;1;0;2;3;29.48;;89.9;;1.87;-1;
2;TN5403;0;0;3;3;;;;;;-1;NotInformative
3;TN5403;0;0;3;3;;;;;;-1;NotInformative
000NTC;TN5403;0;0;1;1;;;;;;-1;NotInformative
GENO;TN5403;0;0;2;2;;;;;;-1;NotInformative
1;IS200b;2;0;1;3;39.06;1.32;85.84;6.95;1.74;-1;
2;IS200b;1;0;2;3;39.81;;91.96;;1.64;-1;
3;IS200b;1;0;2;3;37.67;;89.21;;1.8;-1;
000NTC;IS200b;0;0;1;1;;;;;;-1;NotInformative
GENO;IS200b;0;0;2;2;;;;;;-1;NotInformative
1;IS21-ISAs29;0;0;3;3;;;;;;-1;NotInformative
2;IS21-ISAs29;0;0;3;3;;;;;;-1;NotInformative
3;IS21-ISAs29;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS21-ISAs29;0;0;1;1;;;;;;-1;NotInformative
GENO;IS21-ISAs29;0;0;2;2;;;;;;-1;NotInformative
1;Tn3;2;0;1;3;38.64;3.23;87.51;5.01;1.83;-1;
2;Tn3;2;0;1;3;39.62;1.03;87.79;4.93;1.77;-1;
3;Tn3;1;0;2;3;34.26;;90.93;;1.84;-1;MultipleMeltPeaks
000NTC;Tn3;0;0;1;1;;;;;;-1;NotInformative
GENO;Tn3;0;0;2;2;;;;;;-1;NotInformative
1;IS6/257;0;0;3;3;;;;;;-1;NotInformative
2;IS6/257;0;0;3;3;;;;;;-1;NotInformative
3;IS6/257;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS6/257;0;0;1;1;;;;;;-1;NotInformative
GENO;IS6/257;0;0;2;2;;;;;;-1;NotInformative
1;IS6100;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;IS6100;2;0;1;3;37.78;4.96;89.2;1.06;1.82;-1;
3;IS6100;2;0;1;3;32.45;3.13;90.48;0.54;1.9;-1;
000NTC;IS6100;0;0;1;1;;;;;;-1;NotInformative
GENO;IS6100;1;0;1;2;36.45;;70.7;;1.43;-1;MultipleMeltPeaks
1;IS15DI;0;0;3;3;;;;;;-1;NotInformative
2;IS15DI;0;0;3;3;;;;;;-1;NotInformative
3;IS15DI;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS15DI;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IS15DI;0;0;2;2;;;;;;-1;NotInformative
1;IncN_korA;0;0;3;3;;;;;;-1;NotInformative
2;IncN_korA;0;0;3;3;;;;;;-1;NotInformative
3;IncN_korA;0;0;3;3;;;;;;-1;NotInformative
000NTC;IncN_korA;0;0;1;1;;;;;;-1;NotInformative
GENO;IncN_korA;0;0;2;2;;;;;;-1;NotInformative
1;lncF_FIC;0;0;3;3;;;;;;-1;NotInformative
2;lncF_FIC;0;0;3;3;;;;;;-1;NotInformative
3;lncF_FIC;0;0;3;3;;;;;;-1;NotInformative
000NTC;lncF_FIC;0;0;1;1;;;;;;-1;NotInformative
GENO;lncF_FIC;0;0;2;2;;;;;;-1;NotInformative
1;IncI1_repI1;3;0;0;3;29.8;4.41;85.74;5.21;1.86;-1;
2;IncI1_repI1;2;0;1;3;29;0.75;88.14;1.94;1.74;-1;MultipleMeltPeaks
3;IncI1_repI1;1;0;2;3;26.25;;91.21;;2.02;-1;MultipleMeltPeaks
000NTC;IncI1_repI1;1;0;0;1;34.43;;81.19;;1.89;-1;
GENO;IncI1_repI1;2;0;0;2;30.93;3.06;81.77;0.42;1.96;-1;
1;IncHI2-smr0018;0;0;3;3;;;;;;-1;NotInformative
2;IncHI2-smr0018;0;0;3;3;;;;;;-1;NotInformative
3;IncHI2-smr0018;0;0;3;3;;;;;;-1;NotInformative
000NTC;IncHI2-smr0018;0;0;1;1;;;;;;-1;NotInformative
GENO;IncHI2-smr0018;0;0;2;2;;;;;;-1;NotInformative
1;IS91;2;0;1;3;28.08;0.11;91.5;1.09;1.82;-1;MultipleMeltPeaks
2;IS91;2;0;1;3;28.49;1.16;90.35;1.5;1.79;-1;MultipleMeltPeaks
3;IS91;2;0;1;3;29.22;0.24;90.74;0.05;1.8;-1;MultipleMeltPeaks
000NTC;IS91;0;0;1;1;;;;;;-1;NotInformative
GENO;IS91;0;0;2;2;;;;;;-1;NotInformative
1;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
2;IS5/IS1182;1;0;2;3;39.78;;76.61;;1.76;-1;
3;IS5/IS1182;1;0;2;3;33.01;;76.91;;1.78;-1;
000NTC;IS5/IS1182;0;0;1;1;;;;;;-1;NotInformative
GENO;IS5/IS1182;0;0;2;2;;;;;;-1;NotInformative
1;cro;0;0;3;3;;;;;;-1;NotInformative
2;cro;1;0;2;3;34.4;;76.65;;1.65;-1;
3;cro;0;0;3;3;;;;;;-1;NotInformative
000NTC;cro;1;0;0;1;38.23;;76.79;;1.88;-1;
GENO;cro;0;0;2;2;;;;;;-1;NotInformative
1;EAE_05855;1;0;2;3;41.33;;90.37;;1.66;-1;MultipleMeltPeaks
2;EAE_05855;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;EAE_05855;2;0;1;3;35.92;0.77;90.46;0.73;1.79;-1;MultipleMeltPeaks
000NTC;EAE_05855;0;0;1;1;;;;;;-1;NotInformative
GENO;EAE_05855;0;0;2;2;;;;;;-1;NotInformative
1;traN;0;0;3;3;;;;;;-1;NotInformative
2;traN;0;0;3;3;;;;;;-1;NotInformative
3;traN;0;0;3;3;;;;;;-1;NotInformative
000NTC;traN;0;0;1;1;;;;;;-1;NotInformative
GENO;traN;0;0;2;2;;;;;;-1;NotInformative
1;tra-A;0;0;3;3;;;;;;-1;NotInformative
2;tra-A;0;0;3;3;;;;;;-1;NotInformative
3;tra-A;0;0;3;3;;;;;;-1;NotInformative
000NTC;tra-A;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tra-A;1;0;1;2;35.14;;82.69;;1.79;-1;
1;trb-C;3;0;0;3;24.34;0.74;89.12;0.17;1.91;-1;
2;trb-C;2;0;1;3;29.85;7.83;84.88;6.25;1.87;-1;MultipleMeltPeaks
3;trb-C;3;0;0;3;21.4;1.63;89.71;0.16;1.85;-1;
000NTC;trb-C;1;0;0;1;36.61;;86.85;;1.73;-1;
GENO;trb-C;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;IncQ_oriT;2;0;1;3;39.74;0.67;83.3;0.6;1.65;-1;MultipleMeltPeaks
2;IncQ_oriT;1;0;2;3;37.38;;81.51;;1.6;-1;
3;IncQ_oriT;2;1;0;3;34.99;0.19;85.32;0.55;1.52;-1;ContainsOutlierReplicateCt
000NTC;IncQ_oriT;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IncQ_oriT;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;IncN_rep;0;0;3;3;;;;;;-1;NotInformative
2;IncN_rep;1;0;2;3;34.17;;91;;1.85;-1;
3;IncN_rep;0;0;3;3;;;;;;-1;NotInformative
000NTC;IncN_rep;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IncN_rep;0;0;2;2;;;;;;-1;NotInformative
1;IncN_oriT;0;0;3;3;;;;;;-1;NotInformative
2;IncN_oriT;0;0;3;3;;;;;;-1;NotInformative
3;IncN_oriT;0;0;3;3;;;;;;-1;NotInformative
000NTC;IncN_oriT;0;0;1;1;;;;;;-1;NotInformative
GENO;IncN_oriT;0;0;2;2;;;;;;-1;NotInformative
1;IncP_oriT;1;0;2;3;23.58;;88.48;;1.91;-1;MultipleMeltPeaks
2;IncP_oriT;3;0;0;3;24.45;0.96;85.29;3.42;1.8;-1;
3;IncP_oriT;2;0;1;3;21.82;0.28;82.14;0.24;1.91;-1;MultipleMeltPeaks
000NTC;IncP_oriT;0;0;1;1;;;;;;-1;NotInformative
GENO;IncP_oriT;0;0;2;2;;;;;;-1;NotInformative
1;IncW_trwAB;1;0;2;3;32.06;;90.67;;1.78;-1;
2;IncW_trwAB;0;0;3;3;;;;;;-1;NotInformative
3;IncW_trwAB;1;0;2;3;30.92;;90.88;;1.96;-1;
000NTC;IncW_trwAB;0;0;1;1;;;;;;-1;NotInformative
GENO;IncW_trwAB;0;0;2;2;;;;;;-1;NotInformative
1;PAMBL-1-F_377old;0;0;3;3;;;;;;-1;NotInformative
2;PAMBL-1-F_377old;0;0;3;3;;;;;;-1;NotInformative
3;PAMBL-1-F_377old;0;0;3;3;;;;;;-1;NotInformative
000NTC;PAMBL-1-F_377old;0;0;1;1;;;;;;-1;NotInformative
GENO;PAMBL-1-F_377old;0;0;2;2;;;;;;-1;NotInformative
1;pAKD1-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
2;pAKD1-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
3;pAKD1-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
000NTC;pAKD1-IncP-1?;0;0;1;1;;;;;;-1;NotInformative
GENO;pAKD1-IncP-1?;0;0;2;2;;;;;;-1;NotInformative
1;pBS228-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
2;pBS228-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
3;pBS228-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
000NTC;pBS228-IncP-1?;0;0;1;1;;;;;;-1;NotInformative
GENO;pBS228-IncP-1?;0;0;2;2;;;;;;-1;NotInformative
1;sul2;0;0;3;3;;;;;;-1;NotInformative
2;sul2;0;0;3;3;;;;;;-1;NotInformative
3;sul2;0;0;3;3;;;;;;-1;NotInformative
000NTC;sul2;0;0;1;1;;;;;;-1;NotInformative
GENO;sul2;0;0;2;2;;;;;;-1;NotInformative
1;strB;0;0;3;3;;;;;;-1;NotInformative
2;strB;0;0;3;3;;;;;;-1;NotInformative
3;strB;0;0;3;3;;;;;;-1;NotInformative
000NTC;strB;0;0;1;1;;;;;;-1;NotInformative
GENO;strB;0;0;2;2;;;;;;-1;NotInformative
1;folA;0;0;3;3;;;;;;-1;NotInformative
2;folA;0;0;3;3;;;;;;-1;NotInformative
3;folA;0;0;3;3;;;;;;-1;NotInformative
000NTC;folA;0;0;1;1;;;;;;-1;NotInformative
GENO;folA;0;0;2;2;;;;;;-1;NotInformative
1;sulA/folP;1;0;2;3;42.02;;75.84;;1.93;-1;
2;sulA/folP;2;0;1;3;40.1;0.96;76.34;0.32;1.9;-1;MultipleMeltPeaks
3;sulA/folP;1;0;2;3;35.38;;77.54;;1.88;-1;MultipleMeltPeaks
000NTC;sulA/folP;0;0;1;1;;;;;;-1;NotInformative
GENO;sulA/folP;1;0;1;2;42.09;;75.74;;1.92;-1;
1;sul1 NEW;2;0;1;3;38.53;4.67;88.6;0.88;1.83;-1;
2;sul1 NEW;3;0;0;3;41.94;2.54;86.9;1.76;1.77;-1;
3;sul1 NEW;2;0;1;3;40.81;1.93;90.57;0.67;1.76;-1;MultipleMeltPeaks
000NTC;sul1 NEW;0;0;1;1;;;;;;-1;NotInformative
GENO;sul1 NEW;0;0;2;2;;;;;;-1;NotInformative
1;sulIII;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;sulIII;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;sulIII;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;sulIII;0;0;1;1;;;;;;-1;NotInformative
GENO;sulIII;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;Tp614;0;0;3;3;;;;;;-1;NotInformative
2;Tp614;0;0;3;3;;;;;;-1;NotInformative
3;Tp614;1;0;2;3;41.9;;73.13;;1.79;-1;
000NTC;Tp614;0;0;1;1;;;;;;-1;NotInformative
GENO;Tp614;1;0;1;2;31.32;;75.92;;1.88;-1;
1;IS613;3;0;0;3;33.59;1.28;87.86;3.12;1.91;-1;
2;IS613;3;0;0;3;33.34;0.44;89.46;1.22;1.89;-1;
3;IS613;1;0;2;3;34.36;;87.17;;1.95;-1;MultipleMeltPeaks
000NTC;IS613;0;0;1;1;;;;;;-1;NotInformative
GENO;IS613;0;0;2;2;;;;;;-1;NotInformative
1;tnpAa;0;0;3;3;;;;;;-1;NotInformative
2;tnpAa;0;0;3;3;;;;;;-1;NotInformative
3;tnpAa;0;0;3;3;;;;;;-1;NotInformative
000NTC;tnpAa;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAa;0;0;2;2;;;;;;-1;NotInformative
1;tnpAb;1;0;2;3;35.45;;91.42;;1.86;-1;MultipleMeltPeaks
2;tnpAb;1;0;2;3;41.93;;84.28;;1.83;-1;MultipleMeltPeaks
3;tnpAb;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tnpAb;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAb;0;0;2;2;;;;;;-1;NotInformative
1;tnpAc;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;tnpAc;1;0;2;3;36.44;;89.23;;1.56;-1;MultipleMeltPeaks
3;tnpAc;1;0;2;3;37.14;;84.07;;1.7;-1;MultipleMeltPeaks
000NTC;tnpAc;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAc;0;0;2;2;;;;;;-1;NotInformative
1;tnpAd;3;0;0;3;31.64;0.57;82.96;0.16;1.91;-1;
2;tnpAd;3;0;0;3;30.14;0.99;83.28;0.72;1.9;-1;
3;tnpAd;2;0;1;3;31.44;0.06;83.2;0.1;1.94;-1;MultipleMeltPeaks
000NTC;tnpAd;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAd;0;0;2;2;;;;;;-1;NotInformative
1;tnpAe;0;0;3;3;;;;;;-1;NotInformative
2;tnpAe;0;0;3;3;;;;;;-1;NotInformative
3;tnpAe;0;0;3;3;;;;;;-1;NotInformative
000NTC;tnpAe;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAe;0;0;2;2;;;;;;-1;NotInformative
1;tnpAf;0;0;3;3;;;;;;-1;NotInformative
2;tnpAf;0;0;3;3;;;;;;-1;NotInformative
3;tnpAf;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tnpAf;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAf;0;0;2;2;;;;;;-1;NotInformative
1;tnpAg;3;0;0;3;38.46;1.41;75.4;0.27;1.82;-1;
2;tnpAg;1;0;2;3;39.99;;75.27;;1.95;-1;
3;tnpAg;2;0;1;3;38.45;3.84;75.22;0.16;1.78;-1;
000NTC;tnpAg;1;0;0;1;42.47;;74.76;;1.87;-1;
GENO;tnpAg;1;0;1;2;40.79;;75.14;;1.91;-1;
1;trfa;1;0;2;3;36.95;;90.46;;1.82;-1;MultipleMeltPeaks
2;trfa;2;0;1;3;35.43;1.43;91.57;2.39;1.82;-1;
3;trfa;1;0;2;3;38.23;;89.59;;1.75;-1;MultipleMeltPeaks
000NTC;trfa;0;0;1;1;;;;;;-1;NotInformative
GENO;trfa;0;0;2;2;;;;;;-1;NotInformative
1;dfra14;0;0;3;3;;;;;;-1;NotInformative
2;dfra14;0;0;3;3;;;;;;-1;NotInformative
3;dfra14;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfra14;0;0;1;1;;;;;;-1;NotInformative
GENO;dfra14;0;0;2;2;;;;;;-1;NotInformative
1;dfra17;1;0;2;3;39.4;;89.72;;1.77;-1;
2;dfra17;2;0;1;3;42.52;0.2;83.05;4.18;1.94;-1;MultipleMeltPeaks
3;dfra17;2;0;1;3;41.31;2.16;87.02;1.65;1.86;-1;
000NTC;dfra17;0;0;1;1;;;;;;-1;NotInformative
GENO;dfra17;0;0;2;2;;;;;;-1;NotInformative
1;dfra7;0;0;3;3;;;;;;-1;NotInformative
2;dfra7;0;0;3;3;;;;;;-1;NotInformative
3;dfra7;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfra7;1;0;0;1;34.03;;80.22;;1.61;-1;
GENO;dfra7;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;dfra21;2;0;1;3;37.98;4.93;84.95;1.58;1.8;-1;MultipleMeltPeaks
2;dfra21;3;0;0;3;40.17;2.04;83.43;5.34;1.86;-1;
3;dfra21;2;1;0;3;35.5;0.05;88.54;2.12;1.92;-1;ContainsOutlierReplicateCt
000NTC;dfra21;1;0;0;1;38.89;;77.7;;1.92;-1;
GENO;dfra21;0;0;2;2;;;;;;-1;NotInformative
1;dfra5;3;0;0;3;30.65;1.71;85.6;0.21;1.56;-1;
2;dfra5;3;0;0;3;31.5;1.1;85.18;1.11;1.58;-1;
3;dfra5;2;1;0;3;31.12;0.07;85.27;0.73;1.52;-1;ContainsOutlierReplicateCt
000NTC;dfra5;1;0;0;1;23.42;;86.14;;1.8;-1;
GENO;dfra5;2;0;0;2;26.22;1.14;86.04;0.2;1.66;-1;
1;dfrA8;0;0;3;3;;;;;;-1;NotInformative
2;dfrA8;0;0;3;3;;;;;;-1;NotInformative
3;dfrA8;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA8;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA8;0;0;2;2;;;;;;-1;NotInformative
1;dfrA10;1;0;2;3;42.38;;88.91;;1.81;-1;
2;dfrA10;0;0;3;3;;;;;;-1;NotInformative
3;dfrA10;1;0;2;3;38.01;;92.38;;1.84;-1;
000NTC;dfrA10;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA10;0;0;2;2;;;;;;-1;NotInformative
1;dfrA15;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;dfrA15;1;0;2;3;40.11;;77;;1.92;-1;
3;dfrA15;1;0;2;3;37.58;;89.14;;1.68;-1;
000NTC;dfrA15;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA15;0;0;2;2;;;;;;-1;NotInformative
1;dfrA18;0;0;3;3;;;;;;-1;NotInformative
2;dfrA18;0;0;3;3;;;;;;-1;NotInformative
3;dfrA18;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA18;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA18;0;0;2;2;;;;;;-1;NotInformative
1;dfrA22;3;0;0;3;35.68;0.38;87.42;2.04;1.88;-1;
2;dfrA22;0;0;3;3;;;;;;-1;NotInformative
3;dfrA22;3;0;0;3;38.79;3.6;85.67;0.03;1.82;-1;
000NTC;dfrA22;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA22;0;0;2;2;;;;;;-1;NotInformative
1;dfrA25;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;dfrA25;2;0;1;3;33.76;6.44;81;6.35;1.97;-1;MultipleMeltPeaks
3;dfrA25;2;0;1;3;32.9;0.76;85.71;3.16;1.87;-1;MultipleMeltPeaks
000NTC;dfrA25;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA25;0;0;2;2;;;;;;-1;NotInformative
1;dfrA27;2;0;1;3;38.31;2.79;81.03;8.32;1.83;-1;MultipleMeltPeaks
2;dfrA27;2;0;1;3;34.26;0.87;84.74;9.08;1.87;-1;MultipleMeltPeaks
3;dfrA27;3;0;0;3;35.75;0.78;85.73;8.38;1.79;-1;
000NTC;dfrA27;1;0;0;1;36.55;;76.64;;1.83;-1;
GENO;dfrA27;2;0;0;2;36.07;1.8;76.94;0.65;1.82;-1;
1;dfrAB4;0;0;3;3;;;;;;-1;NotInformative
2;dfrAB4;0;0;3;3;;;;;;-1;NotInformative
3;dfrAB4;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrAB4;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrAB4;0;0;2;2;;;;;;-1;NotInformative
1;dfrC;0;0;3;3;;;;;;-1;NotInformative
2;dfrC;0;0;3;3;;;;;;-1;NotInformative
3;dfrC;1;0;2;3;38.18;;74.36;;1.83;-1;
000NTC;dfrC;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrC;0;0;2;2;;;;;;-1;NotInformative
1;dfrG;2;0;1;3;35.72;1.69;73.22;0.38;1.71;-1;
2;dfrG;1;0;2;3;32.75;;73.58;;1.93;-1;
3;dfrG;2;0;1;3;36.58;0.02;73.23;0.1;1.77;-1;
000NTC;dfrG;1;0;0;1;34.81;;73.05;;1.71;-1;
GENO;dfrG;2;0;0;2;36.85;5.08;72.9;0.31;1.74;-1;
1;dfrK;0;0;3;3;;;;;;-1;NotInformative
2;dfrK;1;0;2;3;39.03;;89.13;;1.84;-1;
3;dfrK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrK;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrK;2;0;0;2;;17.63;;;;-1;NotInformative
1;dfrBmulti;2;1;0;3;35.71;0.25;91.05;1.12;1.76;-1;ContainsOutlierReplicateCt
2;dfrBmulti;1;0;2;3;32.99;;87.65;;1.78;-1;MultipleMeltPeaks
3;dfrBmulti;2;0;1;3;37.43;0.05;87.68;4.86;1.77;-1;MultipleMeltPeaks
000NTC;dfrBmulti;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrBmulti;0;0;2;2;;;;;;-1;NotInformative
1;GENO;0;0;6;6;;;;;;-1;NotInformative
2;GENO;1;0;5;6;39.32;;89.49;;1.76;-1;MultipleMeltPeaks
3;GENO;1;0;5;6;40.85;;87.18;;1.77;-1;
000NTC;GENO;1;0;1;2;28.79;;79.62;;1.89;-1;
GENO;GENO;0;0;4;4;;;;;;-1;NotInformative
