Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
000NTC;tetU;1;0;0;1;29.37;;79.32;;1.68;-1;
GENO;tetU;2;0;0;2;28.85;0.1;79.44;0.72;1.48;-1;
22;tetA;3;0;0;3;16.67;0.1;92.51;0.22;1.88;-1;
23;tetA;3;0;0;3;17.03;0.03;91.6;0.15;1.84;-1;
24;tetA;3;0;0;3;17.19;0.06;91.61;0.08;1.86;-1;
000NTC;tetA;1;0;0;1;27.31;;76.92;;1.89;-1;
GENO;tetA;2;0;0;2;26.78;7.57E-03;76.81;0.13;1.86;-1;
22;tetB;2;1;0;3;19.47;0.06;90.37;0.09;1.9;-1;ContainsOutlierReplicateCt
23;tetB;2;0;1;3;19.35;0.13;91.04;0.05;1.89;-1;MultipleMeltPeaks
24;tetB;3;0;0;3;19.34;0.11;90.42;0.36;1.92;-1;
000NTC;tetB;1;0;0;1;26.15;;82.53;;1.8;-1;
GENO;tetB;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;tetK;3;0;0;3;25.97;0.4;73.7;0.25;1.67;-1;
23;tetK;3;0;0;3;25.69;0.11;73.89;0.11;1.62;-1;
24;tetK;3;0;0;3;25.6;0.55;73.99;0.08;1.58;-1;
000NTC;tetK;1;0;0;1;26.45;;73.12;;1.99;-1;
GENO;tetK;2;0;0;2;26.15;0.37;73.38;0.18;1.96;-1;
22;tetQ;3;0;0;3;25.87;0.44;78.99;6.6;1.88;-1;
23;tetQ;3;0;0;3;26.3;0.36;75.48;0.07;1.84;-1;
24;tetQ;3;0;0;3;26.03;0.33;75.34;0.08;1.87;-1;
000NTC;tetQ;1;0;0;1;26.32;;74.97;;1.86;-1;
GENO;tetQ;2;0;0;2;26.05;0.68;75.05;0.02;1.88;-1;
22;tetH;3;0;0;3;24.3;0.5;90.58;0.15;1.96;-1;
23;tetH;3;0;0;3;23.89;0.52;90.58;0.58;1.93;-1;
24;tetH;2;0;1;3;24.97;0.58;91.03;0.05;2;-1;MultipleMeltPeaks
000NTC;tetH;0;0;1;1;;;;;;-1;NotInformative
GENO;tetH;1;0;1;2;32.5;;75.92;;2.06;-1;
22;tetW;2;0;1;3;21.19;0.04;91.69;0.15;1.86;-1;MultipleMeltPeaks
23;tetW;3;0;0;3;22.56;0.24;91.88;0.18;1.89;-1;
24;tetW;3;0;0;3;23.03;0.13;91.88;0.24;1.87;-1;
000NTC;tetW;1;0;0;1;35.31;;76.29;;1.71;-1;
GENO;tetW;2;0;0;2;37;8.42;82.94;11.84;1.93;-1;
22;tetO;1;0;2;3;26.86;;83.87;;1.53;-1;
23;tetO;2;0;1;3;25.33;0.14;71.45;0.12;1.69;-1;
24;tetO;3;0;0;3;24.93;0.38;71.72;0.1;1.71;-1;
000NTC;tetO;1;0;0;1;25.61;;71.64;;1.8;-1;
GENO;tetO;1;0;1;2;24.68;;71.48;;2.02;-1;MultipleMeltPeaks
22;tetL;3;0;0;3;15.69;0.21;91.4;0.02;1.84;-1;
23;tetL;3;0;0;3;15.86;0.1;91.54;0.02;1.88;-1;
24;tetL;3;0;0;3;16.23;0.04;91.56;0.06;1.89;-1;
000NTC;tetL;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tetL;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;tetX;2;0;1;3;23.65;0.47;91.56;0.14;1.9;-1;MultipleMeltPeaks
23;tetX;2;0;1;3;23.99;0.05;92.06;0.3;1.91;-1;MultipleMeltPeaks
24;tetX;1;0;2;3;23.83;;91.21;;1.9;-1;MultipleMeltPeaks
000NTC;tetX;1;0;0;1;28.54;;74.86;;2.02;-1;
GENO;tetX;2;0;0;2;28.8;0.53;75.2;0.43;2.1;-1;
22;tetC;3;0;0;3;21.76;0.11;90.24;0.24;1.88;-1;
23;tetC;3;0;0;3;21.93;0.13;90.29;0.5;1.85;-1;
24;tetC;2;0;1;3;22.39;0.13;91.1;1.06;1.87;-1;MultipleMeltPeaks
000NTC;tetC;1;0;0;1;33.36;;75.35;;1.98;-1;
GENO;tetC;2;0;0;2;28.88;0.23;76.75;7.16E-03;2.02;-1;
22;tetS;3;0;0;3;20.89;0.07;91.62;0.32;1.92;-1;
23;tetS;3;0;0;3;21.41;0.08;91.88;0.3;1.92;-1;
24;tetS;3;0;0;3;21.06;0.12;91.81;0.03;1.94;-1;
000NTC;tetS;1;0;0;1;38.17;;72.92;;1.64;-1;
GENO;tetS;1;0;1;2;38.64;;72.54;;1.68;-1;MultipleMeltPeaks
22;tetE;3;0;0;3;19.67;0.14;91.3;0.2;1.86;-1;
23;tetE;3;0;0;3;19.49;0.03;91.32;0.36;1.86;-1;
24;tetE;3;0;0;3;19.62;0.15;91.13;0.08;1.88;-1;
000NTC;tetE;1;0;0;1;28.13;;79.35;;1.81;-1;
GENO;tetE;2;0;0;2;27.55;0.69;83.91;5.97;1.64;-1;
22;tetT;1;0;2;3;22.51;;87.76;;1.82;-1;MultipleMeltPeaks
23;tetT;1;0;2;3;23.43;;89.89;;1.82;-1;MultipleMeltPeaks
24;tetT;2;0;1;3;23.3;0.28;89.16;1.13;1.93;-1;MultipleMeltPeaks
000NTC;tetT;1;0;0;1;21.72;;74.9;;1.82;-1;
GENO;tetT;2;0;0;2;22.07;0.06;74.85;0.04;1.8;-1;
22;tetD;0;0;3;3;;;;;;-1;NotInformative
23;tetD;0;0;3;3;;;;;;-1;NotInformative
24;tetD;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetD;0;0;1;1;;;;;;-1;NotInformative
GENO;tetD;0;0;2;2;;;;;;-1;NotInformative
22;tetG_F;3;0;0;3;13.69;0.03;91.11;0.07;1.86;-1;
23;tetG_F;2;0;1;3;13.68;0.05;91.13;7.32E-03;1.87;-1;MultipleMeltPeaks
24;tetG_F;3;0;0;3;13.85;0.07;91.24;0.04;1.88;-1;
000NTC;tetG_F;1;0;0;1;29.15;;82.3;;1.8;-1;
GENO;tetG_F;2;0;0;2;35.26;6.28;86.92;7.71;1.85;-1;
22;tetR;3;0;0;3;16.62;0.19;90.65;0.09;1.89;-1;
23;tetR;3;0;0;3;16.73;0.06;91.01;0.03;1.89;-1;
24;tetR;3;0;0;3;16.87;0.1;91.28;0.07;1.9;-1;
000NTC;tetR;1;0;0;1;25.01;;78.62;;1.88;-1;
GENO;tetR;2;0;0;2;24.52;0.13;85.92;10.06;1.87;-1;
22;tetPA;3;0;0;3;19.76;0.26;91.51;0.05;1.96;-1;
23;tetPA;3;0;0;3;19.55;0.15;91.55;0.04;2.1;-1;
24;tetPA;3;0;0;3;19.52;0.03;91.6;0.06;1.98;-1;
000NTC;tetPA;1;0;0;1;19.4;;81.89;;1.95;-1;
GENO;tetPA;2;0;0;2;19.37;1.95E-03;80.29;0.88;1.98;-1;
22;tetM;3;0;0;3;19.26;0.09;91.56;0.46;1.91;-1;
23;tetM;3;0;0;3;19.66;0.07;91.8;0.06;1.88;-1;
24;tetM;3;0;0;3;19.72;0.07;91.99;0.12;1.88;-1;
000NTC;tetM;1;0;0;1;41.55;;72.32;;2.29;-1;
GENO;tetM;2;0;0;2;26.75;0.13;83.59;9.39;1.77;-1;
22;tetJ;3;0;0;3;19.11;0.23;91.37;0.2;1.89;-1;
23;tetJ;3;0;0;3;19.08;0.2;91.22;0.2;1.9;-1;
24;tetJ;2;0;1;3;19.24;3.72E-03;91.35;0.2;1.9;-1;MultipleMeltPeaks
000NTC;tetJ;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tetJ;1;0;1;2;29.35;;91.6;;1.87;-1;MultipleMeltPeaks
22;tet(38);2;0;1;3;23.16;0.31;90.41;0.07;1.91;-1;MultipleMeltPeaks
23;tet(38);1;0;2;3;23.03;;91.86;;1.89;-1;MultipleMeltPeaks
24;tet(38);3;0;0;3;22.94;0.27;91.33;0.96;1.92;-1;
000NTC;tet(38);1;0;0;1;27.6;;78.33;;1.9;-1;
GENO;tet(38);1;0;1;2;26.96;;78.76;;1.93;-1;MultipleMeltPeaks
22;tet44;3;0;0;3;20.71;0.08;90.87;0.36;1.87;-1;
23;tet44;3;0;0;3;20.87;0.14;89.89;0.2;1.88;-1;
24;tet44;3;0;0;3;21.08;0.07;90.31;0.07;1.91;-1;
000NTC;tet44;1;0;0;1;34.61;;75.29;;1.89;-1;
GENO;tet44;2;0;0;2;29.2;0.74;83.31;9.84;1.92;-1;
22;IS1111;2;0;1;3;11.85;0.1;91.35;0.15;1.95;-1;MultipleMeltPeaks
23;IS1111;2;0;1;3;11.58;0.12;91.9;0.15;2.02;-1;MultipleMeltPeaks
24;IS1111;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS1111;1;0;0;1;24.93;;91.22;;1.93;-1;
GENO;IS1111;2;0;0;2;24.61;0.79;88.97;3.75;1.97;-1;
22;IS1133;3;0;0;3;13.81;0.21;91.78;0.05;1.86;-1;
23;IS1133;2;0;1;3;14.1;0.07;91.5;0.09;1.84;-1;
24;IS1133;3;0;0;3;14.25;0.03;91.65;0.08;1.88;-1;
000NTC;IS1133;1;0;0;1;30.2;;91.67;;1.89;-1;
GENO;IS1133;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;orf37-IS26;3;0;0;3;12.65;0.17;91.32;0.03;1.94;-1;
23;orf37-IS26;3;0;0;3;12.57;0.2;91.56;0.1;2.02;-1;
24;orf37-IS26;2;0;1;3;12.73;0.06;91.54;6.28E-03;1.9;-1;MultipleMeltPeaks
000NTC;orf37-IS26;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;orf37-IS26;2;0;0;2;26.13;0.09;84.59;7.04;1.97;-1;
22;orf39-IS26;3;0;0;3;13.95;0.11;92.2;0.03;1.93;-1;
23;orf39-IS26;3;0;0;3;13.86;0.09;91.83;0.06;1.86;-1;
24;orf39-IS26;0;0;3;3;;;;;;-1;NotInformative
000NTC;orf39-IS26;1;0;0;1;24.05;;82.96;;1.96;-1;
GENO;orf39-IS26;2;0;0;2;24.2;5.67E-03;82.63;1.69;1.96;-1;
22;ISPps1-pseud;3;0;0;3;20.24;0.51;91.57;0.18;1.89;-1;
23;ISPps1-pseud;3;0;0;3;19.25;0.07;91.5;0.05;1.85;-1;
24;ISPps1-pseud;3;0;0;3;19.99;0.16;91.6;0.05;1.86;-1;
000NTC;ISPps1-pseud;0;0;1;1;;;;;;-1;NotInformative
GENO;ISPps1-pseud;1;0;1;2;29.31;;78.27;;2;-1;MultipleMeltPeaks
22;ISSm2-Xanthob;3;0;0;3;16.6;0.13;91.53;0.13;2.08;-1;
23;ISSm2-Xanthob;3;0;0;3;16.88;0.02;91.7;0.03;1.94;-1;
24;ISSm2-Xanthob;3;0;0;3;17.11;0.14;91.98;0.06;1.93;-1;
000NTC;ISSm2-Xanthob;1;0;0;1;20.44;;83.31;;1.94;-1;
GENO;ISSm2-Xanthob;1;0;1;2;20.68;;83.65;;1.88;-1;MultipleMeltPeaks
22;ISAba3-Acineto;2;0;1;3;24.49;0.34;91.97;0.35;2.03;-1;MultipleMeltPeaks
23;ISAba3-Acineto;3;0;0;3;24.37;0.31;91.63;0.39;2;-1;
24;ISAba3-Acineto;2;1;0;3;24.47;0.02;91.84;0.46;2.01;-1;ContainsOutlierReplicateCt
000NTC;ISAba3-Acineto;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;ISAba3-Acineto;1;0;1;2;28.38;;85.21;;1.75;-1;
22;ISEfm1-Entero;2;0;1;3;23.04;0.83;92.81;0.54;2.08;-1;MultipleMeltPeaks
23;ISEfm1-Entero;2;0;1;3;23.01;0.47;90.74;0.37;1.97;-1;MultipleMeltPeaks
24;ISEfm1-Entero;2;1;0;3;22.23;0.06;90.6;0.72;1.92;-1;ContainsOutlierReplicateCt
000NTC;ISEfm1-Entero;1;0;0;1;27.01;;76;;1.95;-1;
GENO;ISEfm1-Entero;2;0;0;2;26.79;0.4;76.7;0.03;1.99;-1;
22;TN5;3;0;0;3;19.39;0.14;91.84;0.01;1.93;-1;
23;TN5;3;0;0;3;20.1;0.24;91.8;0.09;1.92;-1;
24;TN5;3;0;0;3;20.31;0.17;91.27;0.04;1.9;-1;
000NTC;TN5;1;0;0;1;20.03;;75.51;;1.94;-1;
GENO;TN5;1;0;1;2;20.87;;77.22;;1.88;-1;MultipleMeltPeaks
22;int1-a-marko;2;0;1;3;21.57;0.02;91.45;0.25;2.01;-1;MultipleMeltPeaks
23;int1-a-marko;2;0;1;3;21.69;0.04;91.44;0.26;1.9;-1;MultipleMeltPeaks
24;int1-a-marko;2;0;1;3;21.9;8.48E-04;91.39;0.42;2.01;-1;MultipleMeltPeaks
000NTC;int1-a-marko;1;0;0;1;22.54;;76.03;;1.93;-1;
GENO;int1-a-marko;2;0;0;2;22.39;0.25;80.84;5.97;1.95;-1;
22;intl2;2;0;1;3;24.69;0.5;90.73;2.67;1.92;-1;MultipleMeltPeaks
23;intl2;1;0;2;3;22.96;;88.17;;1.93;-1;MultipleMeltPeaks
24;intl2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;intl2;1;0;0;1;31.91;;76.67;;1.94;-1;
GENO;intl2;2;0;0;2;36.4;2.73;75.46;0.51;1.75;-1;
22;intI1F165_clinical;3;0;0;3;10.17;0.11;91.1;0.03;1.8;-1;
23;intI1F165_clinical;3;0;0;3;10.25;0.12;90.85;0.08;1.79;-1;
24;intI1F165_clinical;3;0;0;3;10.46;0.06;91.19;0.1;1.82;-1;
000NTC;intI1F165_clinical;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;intI1F165_clinical;1;0;1;2;10.66;;84.96;;1.87;-1;MultipleMeltPeaks
22;intl3;3;0;0;3;11.15;0.18;91.03;0.16;1.95;-1;
23;intl3;3;0;0;3;10.98;0.05;90.9;0.03;1.89;-1;
24;intl3;2;0;1;3;11.17;0.16;91.28;0.12;1.88;-1;MultipleMeltPeaks
000NTC;intl3;1;0;0;1;19.93;;89.52;;1.8;-1;
GENO;intl3;1;0;1;2;19.98;;93.1;;1.88;-1;MultipleMeltPeaks
22;cefa_qacelta;2;1;0;3;26.28;0.04;89.97;0.62;1.86;-1;ContainsOutlierReplicateCt
23;cefa_qacelta;2;0;1;3;25.92;0.17;91.51;0.01;1.88;-1;MultipleMeltPeaks
24;cefa_qacelta;1;0;2;3;26.11;;91.86;;1.94;-1;MultipleMeltPeaks
000NTC;cefa_qacelta;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;cefa_qacelta;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;pcoA;3;0;0;3;15.28;0.91;91;0.11;1.38;-1;
23;pcoA;3;0;0;3;15.08;0.23;90.87;0.03;1.51;-1;
24;pcoA;3;0;0;3;14.64;0.17;90.84;0.03;1.46;-1;
000NTC;pcoA;1;0;0;1;14.75;;79.65;;1.57;-1;
GENO;pcoA;2;0;0;2;13.35;0.11;79.55;0.31;1.55;-1;
22;silE;3;0;0;3;19.23;0.2;91.67;0.17;2.07;-1;
23;silE;3;0;0;3;19.13;0.19;91.66;0.08;2.14;-1;
24;silE;2;0;1;3;19.03;0.08;91.45;0.16;2.09;-1;MultipleMeltPeaks
000NTC;silE;0;0;1;1;;;;;;-1;NotInformative
GENO;silE;0;0;2;2;;;;;;-1;NotInformative
22;arsA;2;0;1;3;15.02;0.16;90.99;0.04;1.88;-1;MultipleMeltPeaks
23;arsA;3;0;0;3;15.38;0.01;91.05;0.05;1.87;-1;
24;arsA;2;0;1;3;15.63;0.04;91.06;0.07;1.88;-1;MultipleMeltPeaks
000NTC;arsA;1;0;0;1;28.52;;84.4;;1.97;-1;
GENO;arsA;2;0;0;2;28.14;1.39;85.81;8.05;1.94;-1;
22;qacA/B;1;0;2;3;17.86;;90.37;;1.92;-1;MultipleMeltPeaks
23;qacA/B;2;0;1;3;17.27;0.02;90.61;0.2;1.87;-1;MultipleMeltPeaks
24;qacA/B;2;0;1;3;17.6;0.12;90.7;0.12;1.91;-1;MultipleMeltPeaks
000NTC;qacA/B;1;0;0;1;24.77;;77.98;;1.85;-1;
GENO;qacA/B;1;0;1;2;25.12;;78.51;;1.78;-1;MultipleMeltPeaks
22;qacF/Hb;3;0;0;3;18.54;0.22;90.65;0.33;1.88;-1;
23;qacF/Hb;1;0;2;3;17.99;;90.91;;1.8;-1;MultipleMeltPeaks
24;qacF/Hb;2;0;1;3;18.61;0.05;90.66;7.32E-03;1.88;-1;MultipleMeltPeaks
000NTC;qacF/Hb;1;0;0;1;27.74;;77.6;;1.97;-1;
GENO;qacF/Hb;1;0;1;2;28.71;;77.14;;1.95;-1;MultipleMeltPeaks
22;copA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;copA;2;1;0;3;15.23;0.02;91.01;0.15;1.8;-1;ContainsOutlierReplicateCt
24;copA;2;0;1;3;15.63;0.11;90.62;0.29;1.84;-1;MultipleMeltPeaks
000NTC;copA;1;0;0;1;17.95;;82.48;;1.59;-1;
GENO;copA;2;0;0;2;17.78;0.5;81.24;1.29;1.63;-1;
22;czcA;3;0;0;3;14.01;0.31;91.56;0.07;1.96;-1;
23;czcA;3;0;0;3;13.82;0.1;91.83;0.02;2;-1;
24;czcA;3;0;0;3;13.83;0.06;91.67;7.84E-03;1.95;-1;
000NTC;czcA;1;0;0;1;14.39;;78.03;;1.96;-1;
GENO;czcA;1;0;1;2;14.43;;78.22;;2.02;-1;MultipleMeltPeaks
22;sugE;3;0;0;3;15.04;0.13;91.63;8.45E-03;1.89;-1;
23;sugE;3;0;0;3;15.02;0.03;91.54;0.03;1.88;-1;
24;sugE;3;0;0;3;15.34;0.09;91.5;6.96E-03;1.9;-1;
000NTC;sugE;1;0;0;1;23.53;;90.3;;1.87;-1;
GENO;sugE;2;0;0;2;22.56;0.07;78.95;0.06;1.9;-1;
22;tcrB;1;0;2;3;21.82;;93.22;;1.91;-1;MultipleMeltPeaks
23;tcrB;1;0;2;3;21.4;;91.26;;1.91;-1;MultipleMeltPeaks
24;tcrB;2;0;1;3;21.81;0.04;91.35;0.05;1.89;-1;MultipleMeltPeaks
000NTC;tcrB;1;0;0;1;23.57;;82.41;;1.86;-1;
GENO;tcrB;2;0;0;2;23.57;0.13;81.74;0.15;1.9;-1;
22;terW;3;0;0;3;19.4;0.09;91.9;0.05;1.91;-1;
23;terW;3;0;0;3;19.56;0.15;91.92;0.21;1.93;-1;
24;terW;3;0;0;3;19.45;0.23;92;0.06;1.84;-1;
000NTC;terW;1;0;0;1;27.03;;83.49;;1.94;-1;
GENO;terW;2;0;0;2;26.56;0.12;85.15;8.43;2.02;-1;
22;pbrT;3;0;0;3;14.06;0.07;91.67;0.04;1.87;-1;
23;pbrT;3;0;0;3;14.36;0.05;91.12;0.06;1.85;-1;
24;pbrT;3;0;0;3;14.82;0.04;90.92;0.09;1.88;-1;
000NTC;pbrT;1;0;0;1;26.67;;86.66;;1.96;-1;
GENO;pbrT;2;0;0;2;25.35;1.59;85.6;8.7;1.97;-1;
22;cadC;3;0;0;3;16.49;0.13;91.45;0.02;1.89;-1;
23;cadC;3;0;0;3;16.6;0.1;91.43;0.07;1.89;-1;
24;cadC;3;0;0;3;16.95;0.02;91.54;0.08;1.87;-1;
000NTC;cadC;1;0;0;1;24.75;;78.7;;1.83;-1;
GENO;cadC;2;0;0;2;24.63;0.23;83.38;8.53;1.88;-1;
22;mobA;3;0;0;3;19.4;0.22;91.43;0.22;1.78;-1;
23;mobA;3;0;0;3;19.55;6.71E-03;91.34;0.09;1.76;-1;
24;mobA;3;0;0;3;19.84;0.04;91.41;0.11;1.77;-1;
000NTC;mobA;1;0;0;1;22.57;;75.46;;1.82;-1;
GENO;mobA;2;0;0;2;22.59;0.36;82.66;10.66;1.82;-1;
22;ISCR1;3;0;0;3;14.51;0.26;91.78;0.05;1.79;-1;
23;ISCR1;2;0;1;3;14.8;0.12;91.63;0.11;1.88;-1;
24;ISCR1;3;0;0;3;15.03;0.05;91.75;0.01;1.86;-1;
000NTC;ISCR1;0;0;1;1;;;;;;-1;NotInformative
GENO;ISCR1;1;0;1;2;30.92;;92.39;;1.9;-1;
22;IS26;3;0;0;3;19.42;0.18;92.17;0.24;1.64;-1;
23;IS26;2;0;1;3;19.22;0.04;92.11;0.16;1.6;-1;MultipleMeltPeaks
24;IS26;3;0;0;3;19.24;0.17;92.37;0.05;1.58;-1;
000NTC;IS26;1;0;0;1;19.57;;74.87;;1.53;-1;
GENO;IS26;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;IS3;2;0;1;3;18.18;0.05;90.9;0.03;1.87;-1;MultipleMeltPeaks
23;IS3;2;0;1;3;18.53;0.04;91.21;0.21;1.87;-1;MultipleMeltPeaks
24;IS3;2;0;1;3;18.45;0.03;91.07;0.03;1.87;-1;MultipleMeltPeaks
000NTC;IS3;1;0;0;1;42.05;;73.85;;1.88;-1;
GENO;IS3;2;0;0;2;35.72;3.12;76.1;0.97;1.72;-1;
22;IS256;2;1;0;3;24.73;0.03;91.01;0.3;1.91;-1;ContainsOutlierReplicateCt
23;IS256;2;0;1;3;24.8;0.31;91.49;0.13;1.88;-1;MultipleMeltPeaks
24;IS256;2;0;1;3;24.32;0.24;90.8;1.59;1.9;-1;MultipleMeltPeaks
000NTC;IS256;1;0;0;1;29.9;;77.69;;1.95;-1;
GENO;IS256;2;0;0;2;31.26;1.59;78.84;0.54;1.86;-1;
22;ISEcp1;3;0;0;3;17.09;0.09;90.77;0.15;1.89;-1;
23;ISEcp1;3;0;0;3;17.4;0.09;90.77;0.1;1.87;-1;
24;ISEcp1;3;0;0;3;17.61;0.06;90.96;0.08;1.88;-1;
000NTC;ISEcp1;1;0;0;1;22.39;;86.78;;1.83;-1;
GENO;ISEcp1;2;0;0;2;22;0.18;86.8;0.24;1.78;-1;
22;IS200a;3;0;0;3;20.82;0.47;90.8;0.14;1.9;-1;
23;IS200a;2;0;1;3;20.72;0.08;90.64;0.3;1.89;-1;MultipleMeltPeaks
24;IS200a;3;0;0;3;21.15;0.07;90.88;0.17;1.9;-1;
000NTC;IS200a;1;0;0;1;26.07;;77.38;;1.93;-1;
GENO;IS200a;2;0;0;2;26.69;0.41;77.83;0.29;1.96;-1;
22;IS1247;3;0;0;3;11.94;0.03;91.44;0.04;1.92;-1;
23;IS1247;3;0;0;3;12.23;0.08;91.4;0.06;1.83;-1;
24;IS1247;3;0;0;3;12.51;0.01;91.62;0.04;1.87;-1;
000NTC;IS1247;1;0;0;1;18.7;;91.88;;1.76;-1;
GENO;IS1247;2;0;0;2;18.7;0.08;89.97;0.2;1.78;-1;
22;IS630;3;0;0;3;13.67;0.03;91.33;0.08;1.87;-1;
23;IS630;3;0;0;3;13.59;0.02;91.49;0.03;1.86;-1;
24;IS630;3;0;0;3;13.78;0.11;91.5;0.05;1.89;-1;
000NTC;IS630;1;0;0;1;27.79;;81.53;;1.82;-1;
GENO;IS630;1;0;1;2;26.06;;83.29;;1.93;-1;MultipleMeltPeaks
22;TN5403;3;0;0;3;12.3;0.05;91.2;0.04;1.94;-1;
23;TN5403;3;0;0;3;12.48;0.06;90.96;0.12;1.86;-1;
24;TN5403;3;0;0;3;12.66;0.05;91.45;0.04;1.9;-1;
000NTC;TN5403;1;0;0;1;34.56;;92.02;;1.71;-1;
GENO;TN5403;2;0;0;2;31.81;2.81;90.98;0.77;1.87;-1;
22;IS200b;2;1;0;3;20.02;6.61E-03;91.84;0.17;1.85;-1;ContainsOutlierReplicateCt
23;IS200b;3;0;0;3;20.4;0.1;91.8;0.35;1.89;-1;
24;IS200b;3;0;0;3;20.38;0.34;91.76;0.03;1.9;-1;
000NTC;IS200b;0;0;1;1;;;;;;-1;NotInformative
GENO;IS200b;2;0;0;2;33.52;2.88;78.38;0.31;1.66;-1;
22;IS21-ISAs29;2;0;1;3;14.18;0.03;91.9;0.57;1.85;-1;MultipleMeltPeaks
23;IS21-ISAs29;1;0;2;3;14.37;;91.34;;1.9;-1;MultipleMeltPeaks
24;IS21-ISAs29;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS21-ISAs29;1;0;0;1;26.11;;79.18;;1.96;-1;
GENO;IS21-ISAs29;1;0;1;2;26.56;;79.29;;1.94;-1;MultipleMeltPeaks
22;Tn3;3;0;0;3;20.94;0.13;91.29;0.1;1.87;-1;
23;Tn3;3;0;0;3;21.01;0.1;91.18;0.08;1.88;-1;
24;Tn3;3;0;0;3;21.05;0.19;91.33;0.06;1.9;-1;
000NTC;Tn3;1;0;0;1;30.61;;79.47;;1.95;-1;
GENO;Tn3;2;0;0;2;31.5;2.38;80.63;0.15;2;-1;
22;IS6/257;2;1;0;3;21.33;0.06;90.98;0.34;1.92;-1;ContainsOutlierReplicateCt
23;IS6/257;3;0;0;3;21.59;0.19;91.14;0.1;1.92;-1;
24;IS6/257;3;0;0;3;21.2;0.03;91.2;0.09;1.91;-1;
000NTC;IS6/257;0;0;1;1;;;;;;-1;NotInformative
GENO;IS6/257;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;IS6100;3;0;0;3;17.61;0.26;90.73;0.17;1.85;-1;
23;IS6100;3;0;0;3;17.82;0.21;91.25;0.13;1.83;-1;
24;IS6100;2;0;1;3;18.06;0.3;91;0.1;1.79;-1;MultipleMeltPeaks
000NTC;IS6100;1;0;0;1;19.64;;85.49;;1.44;-1;
GENO;IS6100;1;0;1;2;18.82;;88.43;;1.61;-1;MultipleMeltPeaks
22;IS15DI;1;0;2;3;17.82;;83.27;;1.65;-1;MultipleMeltPeaks
23;IS15DI;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;IS15DI;1;0;2;3;17.71;;83.23;;1.54;-1;MultipleMeltPeaks
000NTC;IS15DI;1;0;0;1;17.95;;82.86;;1.61;-1;
GENO;IS15DI;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;IncN_korA;2;0;1;3;31.71;3.16;86.01;0.29;1.65;-1;MultipleMeltPeaks
23;IncN_korA;3;0;0;3;31.76;1.2;88.18;3.61;1.73;-1;
24;IncN_korA;2;0;1;3;29.23;0.32;78.76;9.96;1.77;-1;MultipleMeltPeaks
000NTC;IncN_korA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IncN_korA;1;0;1;2;28.88;;71.8;;1.59;-1;
22;lncF_FIC;2;0;1;3;19.35;0.11;90.86;0.24;1.91;-1;MultipleMeltPeaks
23;lncF_FIC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;lncF_FIC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;lncF_FIC;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;lncF_FIC;2;0;0;2;26.11;0.45;77.45;3.16;2;-1;
22;IncI1_repI1;3;0;0;3;15.73;0.22;91.63;0.25;1.92;-1;
23;IncI1_repI1;3;0;0;3;15.41;0.05;91.43;0.02;1.87;-1;
24;IncI1_repI1;3;0;0;3;15.26;0.26;91.54;0.13;1.89;-1;
000NTC;IncI1_repI1;1;0;0;1;27.05;;80.97;;1.99;-1;
GENO;IncI1_repI1;2;0;0;2;27.74;8.13E-03;83.32;2.01;1.98;-1;
22;IncHI2-smr0018;3;0;0;3;22.07;0.32;92.18;0.06;1.86;-1;
23;IncHI2-smr0018;3;0;0;3;22.27;0.18;91.67;0.4;1.84;-1;
24;IncHI2-smr0018;3;0;0;3;22.13;0.25;92.24;0.07;1.9;-1;
000NTC;IncHI2-smr0018;1;0;0;1;33.48;;91.91;;1.89;-1;
