Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
000NTC;IS256;0;0;1;1;;;;;;-1;NotInformative
GENO;IS256;0;0;2;2;;;;;;-1;NotInformative
13;ISEcp1;1;0;2;3;30.33;;84.3;;1.81;-1;MultipleMeltPeaks
14;ISEcp1;1;0;2;3;30.74;;80.1;;1.83;-1;MultipleMeltPeaks
15;ISEcp1;2;1;0;3;32.16;0.12;82.49;2.84;1.78;-1;ContainsOutlierReplicateCt
000NTC;ISEcp1;1;0;0;1;31.43;;80.75;;1.85;-1;
GENO;ISEcp1;2;0;0;2;32.33;1.35;79.53;3.29E-04;1.82;-1;
13;IS200a;2;0;1;3;33.45;1.67;83.85;10.21;1.87;-1;MultipleMeltPeaks
14;IS200a;2;0;1;3;36.55;9.14;75.6;1.88;1.96;-1;
15;IS200a;2;0;1;3;34.76;1.66;84.12;10.02;1.88;-1;MultipleMeltPeaks
000NTC;IS200a;1;0;0;1;30.07;;76.55;;1.9;-1;
GENO;IS200a;2;0;0;2;31.74;2.23;76.52;0.18;1.89;-1;
13;IS1247;1;0;2;3;28.47;;86.03;;1.74;-1;MultipleMeltPeaks
14;IS1247;1;0;2;3;33.33;;86.7;;1.77;-1;MultipleMeltPeaks
15;IS1247;1;0;2;3;31.73;;86.1;;1.37;-1;MultipleMeltPeaks
000NTC;IS1247;1;0;0;1;31.71;;81.18;;1.75;-1;
GENO;IS1247;2;0;0;2;36.43;0.32;80.79;0.03;1.65;-1;
13;IS630;0;0;3;3;;;;;;-1;NotInformative
14;IS630;0;0;3;3;;;;;;-1;NotInformative
15;IS630;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS630;0;0;1;1;;;;;;-1;NotInformative
GENO;IS630;0;0;2;2;;;;;;-1;NotInformative
13;TN5403;2;0;1;3;30.54;0.66;90.24;0.67;1.85;-1;MultipleMeltPeaks
14;TN5403;1;0;2;3;38.34;;85.17;;1.7;-1;MultipleMeltPeaks
15;TN5403;3;0;0;3;30.28;0.6;90.84;0.08;1.88;-1;
000NTC;TN5403;0;0;1;1;;;;;;-1;NotInformative
GENO;TN5403;0;0;2;2;;;;;;-1;NotInformative
13;IS200b;1;0;2;3;38.92;;88.51;;1.82;-1;MultipleMeltPeaks
14;IS200b;0;0;3;3;;;;;;-1;NotInformative
15;IS200b;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS200b;0;0;1;1;;;;;;-1;NotInformative
GENO;IS200b;0;0;2;2;;;;;;-1;NotInformative
13;IS21-ISAs29;3;0;0;3;30.26;0.74;90.79;1.58;1.86;-1;
14;IS21-ISAs29;2;0;1;3;40.28;4.09;88.07;0.3;1.67;-1;MultipleMeltPeaks
15;IS21-ISAs29;2;1;0;3;31.86;0.38;90.98;0.15;1.87;-1;ContainsOutlierReplicateCt
000NTC;IS21-ISAs29;0;0;1;1;;;;;;-1;NotInformative
GENO;IS21-ISAs29;0;0;2;2;;;;;;-1;NotInformative
13;Tn3;2;0;1;3;35.67;2.21;88.47;1.7;1.89;-1;
14;Tn3;0;0;3;3;;;;;;-1;NotInformative
15;Tn3;0;0;3;3;;;;;;-1;NotInformative
000NTC;Tn3;0;0;1;1;;;;;;-1;NotInformative
GENO;Tn3;0;0;2;2;;;;;;-1;NotInformative
13;IS6/257;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;IS6/257;2;0;1;3;28.17;0.53;77.33;1.59E-03;2.05;-1;MultipleMeltPeaks
15;IS6/257;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS6/257;0;0;1;1;;;;;;-1;NotInformative
GENO;IS6/257;0;0;2;2;;;;;;-1;NotInformative
13;IS6100;0;0;3;3;;;;;;-1;NotInformative
14;IS6100;0;0;3;3;;;;;;-1;NotInformative
15;IS6100;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS6100;0;0;1;1;;;;;;-1;NotInformative
GENO;IS6100;0;0;2;2;;;;;;-1;NotInformative
13;IS15DI;0;0;3;3;;;;;;-1;NotInformative
14;IS15DI;1;0;2;3;34.26;;81.86;;1.64;-1;
15;IS15DI;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS15DI;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IS15DI;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
13;IncN_korA;0;0;3;3;;;;;;-1;NotInformative
14;IncN_korA;0;0;3;3;;;;;;-1;NotInformative
15;IncN_korA;0;0;3;3;;;;;;-1;NotInformative
000NTC;IncN_korA;0;0;1;1;;;;;;-1;NotInformative
GENO;IncN_korA;0;0;2;2;;;;;;-1;NotInformative
13;lncF_FIC;0;0;3;3;;;;;;-1;NotInformative
14;lncF_FIC;0;0;3;3;;;;;;-1;NotInformative
15;lncF_FIC;0;0;3;3;;;;;;-1;NotInformative
000NTC;lncF_FIC;0;0;1;1;;;;;;-1;NotInformative
GENO;lncF_FIC;0;0;2;2;;;;;;-1;NotInformative
13;IncI1_repI1;2;0;1;3;29.99;0.52;90.67;0.67;1.91;-1;MultipleMeltPeaks
14;IncI1_repI1;3;0;0;3;34.64;5.57;83.12;2.69;1.82;-1;
15;IncI1_repI1;2;0;1;3;31.56;1.49;86.4;0.03;1.74;-1;MultipleMeltPeaks
000NTC;IncI1_repI1;1;0;0;1;44.54;;81.45;;1.95;-1;
GENO;IncI1_repI1;2;0;0;2;33.65;2.14;81.35;0.32;1.84;-1;
13;IncHI2-smr0018;1;0;2;3;35.15;;88.27;;1.77;-1;
14;IncHI2-smr0018;0;0;3;3;;;;;;-1;NotInformative
15;IncHI2-smr0018;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IncHI2-smr0018;1;0;0;1;39.2;;76.13;;1.87;-1;
GENO;IncHI2-smr0018;0;0;2;2;;;;;;-1;NotInformative
13;IS91;3;0;0;3;29.05;2.21;90.08;0.22;1.83;-1;
14;IS91;2;0;1;3;39.55;1.83;89.71;0.95;1.8;-1;
15;IS91;3;0;0;3;29.72;2.83;90.02;0.26;1.84;-1;
000NTC;IS91;0;0;1;1;;;;;;-1;NotInformative
GENO;IS91;0;0;2;2;;;;;;-1;NotInformative
13;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
14;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
15;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS5/IS1182;0;0;1;1;;;;;;-1;NotInformative
GENO;IS5/IS1182;0;0;2;2;;;;;;-1;NotInformative
13;cro;0;0;3;3;;;;;;-1;NotInformative
14;cro;0;0;3;3;;;;;;-1;NotInformative
15;cro;0;0;3;3;;;;;;-1;NotInformative
000NTC;cro;0;0;1;1;;;;;;-1;NotInformative
GENO;cro;0;0;2;2;;;;;;-1;NotInformative
13;EAE_05855;1;0;2;3;40.81;;89.03;;1.79;-1;
14;EAE_05855;0;0;3;3;;;;;;-1;NotInformative
15;EAE_05855;1;0;2;3;41.53;;87.91;;1.77;-1;
000NTC;EAE_05855;0;0;1;1;;;;;;-1;NotInformative
GENO;EAE_05855;0;0;2;2;;;;;;-1;NotInformative
13;traN;0;0;3;3;;;;;;-1;NotInformative
14;traN;0;0;3;3;;;;;;-1;NotInformative
15;traN;0;0;3;3;;;;;;-1;NotInformative
000NTC;traN;1;0;0;1;43.86;;72.64;;1.93;-1;
GENO;traN;0;0;2;2;;;;;;-1;NotInformative
13;tra-A;2;0;1;3;37.04;0.56;89.35;1.31;1.76;-1;MultipleMeltPeaks
14;tra-A;1;0;2;3;37.05;;92.49;;1.73;-1;
15;tra-A;2;0;1;3;39.75;1.42;90.05;0.79;1.68;-1;
000NTC;tra-A;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tra-A;0;0;2;2;;;;;;-1;NotInformative
13;trb-C;2;0;1;3;27.12;4.85;87.21;1.29;1.71;-1;MultipleMeltPeaks
14;trb-C;2;0;1;3;26.8;0.69;89.4;0.73;1.86;-1;MultipleMeltPeaks
15;trb-C;2;1;0;3;23.09;0.24;89.46;0.03;1.86;-1;ContainsOutlierReplicateCt
000NTC;trb-C;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;trb-C;1;0;1;2;35.19;;85.09;;1.77;-1;MultipleMeltPeaks
13;IncQ_oriT;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;IncQ_oriT;0;0;3;3;;;;;;-1;NotInformative
15;IncQ_oriT;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IncQ_oriT;0;0;1;1;;;;;;-1;NotInformative
GENO;IncQ_oriT;0;0;2;2;;;;;;-1;NotInformative
13;IncN_rep;2;0;1;3;39.4;0.55;76.72;0.65;1.73;-1;MultipleMeltPeaks
14;IncN_rep;2;0;1;3;29.76;1.25;78.92;0.9;1.9;-1;
15;IncN_rep;2;0;1;3;32;3.91;77.19;0.56;1.74;-1;
000NTC;IncN_rep;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IncN_rep;2;0;0;2;36.19;9;75.81;2.26;2.13;-1;
13;IncN_oriT;0;0;3;3;;;;;;-1;NotInformative
14;IncN_oriT;1;0;2;3;41.83;;71.46;;1.95;-1;
15;IncN_oriT;0;0;3;3;;;;;;-1;NotInformative
000NTC;IncN_oriT;0;0;1;1;;;;;;-1;NotInformative
GENO;IncN_oriT;0;0;2;2;;;;;;-1;NotInformative
13;IncP_oriT;2;0;1;3;25.89;0.65;83.94;0.34;1.88;-1;MultipleMeltPeaks
14;IncP_oriT;2;0;1;3;33.42;2.76;85.23;0.3;1.78;-1;
15;IncP_oriT;3;0;0;3;24.81;0.87;84.16;0.38;1.81;-1;
000NTC;IncP_oriT;0;0;1;1;;;;;;-1;NotInformative
GENO;IncP_oriT;0;0;2;2;;;;;;-1;NotInformative
13;IncW_trwAB;0;0;3;3;;;;;;-1;NotInformative
14;IncW_trwAB;0;0;3;3;;;;;;-1;NotInformative
15;IncW_trwAB;0;0;3;3;;;;;;-1;NotInformative
000NTC;IncW_trwAB;0;0;1;1;;;;;;-1;NotInformative
GENO;IncW_trwAB;0;0;2;2;;;;;;-1;NotInformative
13;PAMBL-1-F_377old;0;0;3;3;;;;;;-1;NotInformative
14;PAMBL-1-F_377old;0;0;3;3;;;;;;-1;NotInformative
15;PAMBL-1-F_377old;0;0;3;3;;;;;;-1;NotInformative
000NTC;PAMBL-1-F_377old;0;0;1;1;;;;;;-1;NotInformative
GENO;PAMBL-1-F_377old;0;0;2;2;;;;;;-1;NotInformative
13;pAKD1-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
14;pAKD1-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
15;pAKD1-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
000NTC;pAKD1-IncP-1?;0;0;1;1;;;;;;-1;NotInformative
GENO;pAKD1-IncP-1?;0;0;2;2;;;;;;-1;NotInformative
13;pBS228-IncP-1?;2;0;1;3;41.92;1.67;80.58;0.08;1.84;-1;
14;pBS228-IncP-1?;0;0;3;3;;;;;;-1;NotInformative
15;pBS228-IncP-1?;1;0;2;3;42.13;;80.68;;1.95;-1;
000NTC;pBS228-IncP-1?;0;0;1;1;;;;;;-1;NotInformative
GENO;pBS228-IncP-1?;0;0;2;2;;;;;;-1;NotInformative
13;sul2;0;0;3;3;;;;;;-1;NotInformative
14;sul2;0;0;3;3;;;;;;-1;NotInformative
15;sul2;0;0;3;3;;;;;;-1;NotInformative
000NTC;sul2;0;0;1;1;;;;;;-1;NotInformative
GENO;sul2;0;0;2;2;;;;;;-1;NotInformative
13;strB;2;0;1;3;39.88;0.28;87.52;4.48;1.72;-1;
14;strB;0;0;3;3;;;;;;-1;NotInformative
15;strB;1;0;2;3;40.34;;90.62;;1.71;-1;
000NTC;strB;0;0;1;1;;;;;;-1;NotInformative
GENO;strB;0;0;2;2;;;;;;-1;NotInformative
13;folA;0;0;3;3;;;;;;-1;NotInformative
14;folA;0;0;3;3;;;;;;-1;NotInformative
15;folA;0;0;3;3;;;;;;-1;NotInformative
000NTC;folA;0;0;1;1;;;;;;-1;NotInformative
GENO;folA;0;0;2;2;;;;;;-1;NotInformative
13;sulA/folP;3;0;0;3;42.27;2.63;75.57;0.66;1.88;-1;
14;sulA/folP;2;0;1;3;35.46;6.03;77.6;0.71;1.87;-1;
15;sulA/folP;1;0;2;3;40.14;;76.99;;1.89;-1;
000NTC;sulA/folP;0;0;1;1;;;;;;-1;NotInformative
GENO;sulA/folP;0;0;2;2;;;;;;-1;NotInformative
13;sul1 NEW;0;0;3;3;;;;;;-1;NotInformative
14;sul1 NEW;0;0;3;3;;;;;;-1;NotInformative
15;sul1 NEW;0;0;3;3;;;;;;-1;NotInformative
000NTC;sul1 NEW;0;0;1;1;;;;;;-1;NotInformative
GENO;sul1 NEW;0;0;2;2;;;;;;-1;NotInformative
13;sulIII;0;0;3;3;;;;;;-1;NotInformative
14;sulIII;0;0;3;3;;;;;;-1;NotInformative
15;sulIII;0;0;3;3;;;;;;-1;NotInformative
000NTC;sulIII;0;0;1;1;;;;;;-1;NotInformative
GENO;sulIII;0;0;2;2;;;;;;-1;NotInformative
13;Tp614;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;Tp614;1;0;2;3;42.25;;74.25;;1.64;-1;
15;Tp614;0;0;3;3;;;;;;-1;NotInformative
000NTC;Tp614;1;0;0;1;39.22;;74.27;;1.91;-1;
GENO;Tp614;0;0;2;2;;;;;;-1;NotInformative
13;IS613;0;0;3;3;;;;;;-1;NotInformative
14;IS613;0;0;3;3;;;;;;-1;NotInformative
15;IS613;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS613;0;0;1;1;;;;;;-1;NotInformative
GENO;IS613;0;0;2;2;;;;;;-1;NotInformative
13;tnpAa;1;0;2;3;42.97;;86.49;;1.88;-1;
14;tnpAa;0;0;3;3;;;;;;-1;NotInformative
15;tnpAa;0;0;3;3;;;;;;-1;NotInformative
000NTC;tnpAa;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAa;0;0;2;2;;;;;;-1;NotInformative
13;tnpAb;2;1;0;3;30.6;0.04;76.67;0.52;1.82;-1;ContainsOutlierReplicateCt
14;tnpAb;2;1;0;3;30.25;0.17;76.62;0.52;1.81;-1;ContainsOutlierReplicateCt
15;tnpAb;2;1;0;3;30.58;0.02;76.18;0.07;1.78;-1;ContainsOutlierReplicateCt
000NTC;tnpAb;1;0;0;1;29.87;;77.28;;1.86;-1;
GENO;tnpAb;1;0;1;2;30.75;;75.82;;1.79;-1;
13;tnpAc;2;0;1;3;32.42;2.98;90.52;0.37;1.83;-1;MultipleMeltPeaks
14;tnpAc;1;0;2;3;34.5;;84.19;;1.73;-1;
15;tnpAc;0;0;3;3;;;;;;-1;NotInformative
000NTC;tnpAc;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAc;0;0;2;2;;;;;;-1;NotInformative
13;tnpAd;3;0;0;3;33.63;2.49;83.64;0.05;1.88;-1;
14;tnpAd;0;0;3;3;;;;;;-1;NotInformative
15;tnpAd;3;0;0;3;29.17;0.55;82.78;0.16;1.86;-1;
000NTC;tnpAd;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAd;0;0;2;2;;;;;;-1;NotInformative
13;tnpAe;0;0;3;3;;;;;;-1;NotInformative
14;tnpAe;0;0;3;3;;;;;;-1;NotInformative
15;tnpAe;0;0;3;3;;;;;;-1;NotInformative
000NTC;tnpAe;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAe;0;0;2;2;;;;;;-1;NotInformative
13;tnpAf;0;0;3;3;;;;;;-1;NotInformative
14;tnpAf;0;0;3;3;;;;;;-1;NotInformative
15;tnpAf;0;0;3;3;;;;;;-1;NotInformative
000NTC;tnpAf;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAf;0;0;2;2;;;;;;-1;NotInformative
13;tnpAg;2;1;0;3;35.97;0.11;76.38;0.15;1.98;-1;ContainsOutlierReplicateCt
14;tnpAg;2;0;1;3;36.54;1.8;76.32;0.29;1.95;-1;
15;tnpAg;0;0;3;3;;;;;;-1;NotInformative
000NTC;tnpAg;1;0;0;1;38.87;;76;;1.93;-1;
GENO;tnpAg;1;0;1;2;32.25;;75.31;;1.87;-1;
13;trfa;1;0;2;3;39.82;;89.26;;1.69;-1;
14;trfa;0;0;3;3;;;;;;-1;NotInformative
15;trfa;0;0;3;3;;;;;;-1;NotInformative
000NTC;trfa;0;0;1;1;;;;;;-1;NotInformative
GENO;trfa;0;0;2;2;;;;;;-1;NotInformative
13;dfra14;1;0;2;3;43.17;;87.88;;1.79;-1;
14;dfra14;0;0;3;3;;;;;;-1;NotInformative
15;dfra14;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfra14;0;0;1;1;;;;;;-1;NotInformative
GENO;dfra14;0;0;2;2;;;;;;-1;NotInformative
13;dfra17;0;0;3;3;;;;;;-1;NotInformative
14;dfra17;0;0;3;3;;;;;;-1;NotInformative
15;dfra17;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfra17;0;0;1;1;;;;;;-1;NotInformative
GENO;dfra17;0;0;2;2;;;;;;-1;NotInformative
13;dfra7;2;0;1;3;38.24;0.33;79.11;2.73;1.78;-1;MultipleMeltPeaks
14;dfra7;0;0;3;3;;;;;;-1;NotInformative
15;dfra7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfra7;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;dfra7;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
13;dfra21;0;0;3;3;;;;;;-1;NotInformative
14;dfra21;0;0;3;3;;;;;;-1;NotInformative
15;dfra21;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfra21;0;0;1;1;;;;;;-1;NotInformative
GENO;dfra21;0;0;2;2;;;;;;-1;NotInformative
13;dfra5;0;0;3;3;;;;;;-1;NotInformative
14;dfra5;0;0;3;3;;;;;;-1;NotInformative
15;dfra5;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfra5;0;0;1;1;;;;;;-1;NotInformative
GENO;dfra5;0;0;2;2;;;;;;-1;NotInformative
13;dfrA8;0;0;3;3;;;;;;-1;NotInformative
14;dfrA8;0;0;3;3;;;;;;-1;NotInformative
15;dfrA8;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA8;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA8;0;0;2;2;;;;;;-1;NotInformative
13;dfrA10;2;0;1;3;40.52;2.61;90.91;0.77;1.76;-1;MultipleMeltPeaks
14;dfrA10;0;0;3;3;;;;;;-1;NotInformative
15;dfrA10;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrA10;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA10;0;0;2;2;;;;;;-1;NotInformative
13;dfrA15;0;0;3;3;;;;;;-1;NotInformative
14;dfrA15;0;0;3;3;;;;;;-1;NotInformative
15;dfrA15;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA15;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA15;0;0;2;2;;;;;;-1;NotInformative
13;dfrA18;2;0;1;3;43.99;0.65;74.9;0.04;1.85;-1;
14;dfrA18;0;0;3;3;;;;;;-1;NotInformative
15;dfrA18;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA18;1;0;0;1;42.78;;74.6;;1.88;-1;
GENO;dfrA18;0;0;2;2;;;;;;-1;NotInformative
13;dfrA22;1;0;2;3;36.28;;88.26;;1.81;-1;MultipleMeltPeaks
14;dfrA22;0;0;3;3;;;;;;-1;NotInformative
15;dfrA22;1;0;2;3;39.68;;76.6;;1.86;-1;
000NTC;dfrA22;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA22;0;0;2;2;;;;;;-1;NotInformative
13;dfrA25;2;0;1;3;37.59;2.05;90.53;0.14;1.96;-1;
14;dfrA25;0;0;3;3;;;;;;-1;NotInformative
15;dfrA25;1;0;2;3;40.6;;89.04;;1.88;-1;
000NTC;dfrA25;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA25;0;0;2;2;;;;;;-1;NotInformative
13;dfrA27;3;0;0;3;34.28;1.25;88.17;3.26;1.84;-1;
14;dfrA27;3;0;0;3;37.37;2.28;82.15;6.9;1.86;-1;
15;dfrA27;2;0;1;3;31.54;0.62;86;0.51;1.87;-1;MultipleMeltPeaks
000NTC;dfrA27;1;0;0;1;38.15;;76.15;;1.9;-1;
GENO;dfrA27;2;0;0;2;37.63;0.56;76.2;0.11;1.82;-1;
13;dfrAB4;0;0;3;3;;;;;;-1;NotInformative
14;dfrAB4;0;0;3;3;;;;;;-1;NotInformative
15;dfrAB4;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrAB4;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrAB4;0;0;2;2;;;;;;-1;NotInformative
13;dfrC;0;0;3;3;;;;;;-1;NotInformative
14;dfrC;0;0;3;3;;;;;;-1;NotInformative
15;dfrC;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrC;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrC;0;0;2;2;;;;;;-1;NotInformative
13;dfrG;0;0;3;3;;;;;;-1;NotInformative
14;dfrG;1;0;2;3;40.78;;83.82;;1.93;-1;
15;dfrG;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrG;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrG;0;0;2;2;;;;;;-1;NotInformative
13;dfrK;1;0;2;3;36.95;;73.59;;1.72;-1;
14;dfrK;0;0;3;3;;;;;;-1;NotInformative
15;dfrK;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrK;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrK;0;0;2;2;;;;;;-1;NotInformative
13;dfrBmulti;2;0;1;3;39.35;1.6;89.17;2.28;1.83;-1;MultipleMeltPeaks
14;dfrBmulti;1;0;2;3;42.32;;86.83;;1.87;-1;
15;dfrBmulti;2;0;1;3;39.12;4.6;91.05;0.24;1.58;-1;
000NTC;dfrBmulti;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrBmulti;0;0;2;2;;;;;;-1;NotInformative
13;GENO;2;1;3;6;31.42;0.09;90.35;0.39;1.83;-1;ContainsOutlierReplicateCt
14;GENO;2;1;3;6;34.26;0.22;84.26;8.8;1.76;-1;ContainsOutlierReplicateCt
15;GENO;3;0;3;6;30.64;0.89;90.45;0.27;1.8;-1;
000NTC;GENO;1;0;1;2;35.47;;79.81;;1.74;-1;
GENO;GENO;2;0;2;4;30.39;8.85E-03;82.41;0.39;1.86;-1;
