Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
GENO;tet39;2;0;0;2;25.1;0.17;79.09;0.45;1.94;-1;
19;tet(36);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;tet(36);2;0;1;3;20.39;0.03;91.4;0.3;1.91;-1;MultipleMeltPeaks
21;tet(36);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tet(36);1;0;0;1;41.95;;74.16;;1.72;-1;
GENO;tet(36);2;0;0;2;29.44;0.67;76.85;0.4;1.99;-1;
19;tet(32);2;0;1;3;27.21;0.28;91.86;0.16;1.85;-1;MultipleMeltPeaks
20;tet(32);3;0;0;3;26.45;1.19;90.77;0.6;1.9;-1;
21;tet(32);2;0;1;3;26.07;0.24;91.32;0.11;1.9;-1;MultipleMeltPeaks
000NTC;tet(32);1;0;0;1;29.32;;75.7;;1.82;-1;
GENO;tet(32);1;0;1;2;30.5;;76.8;;1.9;-1;
19;tetU;1;0;2;3;21.81;;90.49;;1.9;-1;MultipleMeltPeaks
20;tetU;1;0;2;3;21.44;;92.1;;1.9;-1;MultipleMeltPeaks
21;tetU;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tetU;1;0;0;1;29.58;;79.65;;1.78;-1;
GENO;tetU;2;0;0;2;30.23;1.39;80.12;0.04;1.56;-1;
19;tetA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;tetA;1;0;2;3;16.26;;91.57;;1.88;-1;MultipleMeltPeaks
21;tetA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tetA;1;0;0;1;28.43;;76.93;;1.78;-1;
GENO;tetA;2;0;0;2;26.55;0.19;77.79;1.31;1.83;-1;
19;tetB;2;1;0;3;21.49;7.03E-03;90.78;0.18;1.9;-1;ContainsOutlierReplicateCt
20;tetB;2;0;1;3;21.06;0.02;91.16;0.08;1.89;-1;MultipleMeltPeaks
21;tetB;1;0;2;3;21.05;;90.96;;1.87;-1;MultipleMeltPeaks
000NTC;tetB;1;0;0;1;26.42;;81.94;;1.77;-1;
GENO;tetB;1;0;1;2;26.09;;78.76;;1.85;-1;MultipleMeltPeaks
19;tetK;3;0;0;3;27.11;0.34;73.42;0.6;1.78;-1;
20;tetK;3;0;0;3;25.73;0.48;73.56;0.26;1.55;-1;
21;tetK;2;1;0;3;28.17;0.07;72.16;0.05;2.25;-1;ContainsOutlierReplicateCt
000NTC;tetK;1;0;0;1;27.35;;73.5;;1.95;-1;
GENO;tetK;2;0;0;2;26.49;0.5;73.47;9.05E-03;1.77;-1;
19;tetQ;3;0;0;3;27.77;0.59;75.22;0.34;1.91;-1;
20;tetQ;2;1;0;3;29.12;0.1;75.58;0.23;1.94;-1;ContainsOutlierReplicateCt
21;tetQ;3;0;0;3;28.93;1.14;75.3;0.04;1.93;-1;
000NTC;tetQ;1;0;0;1;29.17;;75.29;;1.89;-1;
GENO;tetQ;2;0;0;2;28.68;1.45;74.92;0.11;1.8;-1;
19;tetH;2;1;0;3;24.42;0.12;91.58;0.09;1.94;-1;ContainsOutlierReplicateCt
20;tetH;2;1;0;3;24.73;0.04;91.89;0.14;1.9;-1;ContainsOutlierReplicateCt
21;tetH;2;0;1;3;25.03;0.22;90.93;0.07;1.94;-1;MultipleMeltPeaks
000NTC;tetH;0;0;1;1;;;;;;-1;NotInformative
GENO;tetH;1;0;1;2;33.56;;75.58;;2.06;-1;
19;tetW;1;0;2;3;20.73;;91.78;;1.92;-1;MultipleMeltPeaks
20;tetW;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;tetW;2;0;1;3;20.73;0.17;91.34;0.03;1.87;-1;MultipleMeltPeaks
000NTC;tetW;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tetW;2;0;0;2;40.22;2.52;76.13;0.73;1.93;-1;
19;tetO;1;0;2;3;29.85;;84;;1.46;-1;MultipleMeltPeaks
20;tetO;3;0;0;3;27.46;0.22;73.97;0.33;1.52;-1;
21;tetO;1;0;2;3;30.18;;73.87;;1.84;-1;MultipleMeltPeaks
000NTC;tetO;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tetO;2;0;0;2;26.6;0.22;73.95;0.37;1.61;-1;
19;tetL;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;tetL;2;0;1;3;16.08;0.05;91.18;0.05;1.91;-1;MultipleMeltPeaks
21;tetL;1;0;2;3;15.39;;91.05;;2.02;-1;MultipleMeltPeaks
000NTC;tetL;1;0;0;1;27.77;;77.57;;1.95;-1;
GENO;tetL;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;tetX;2;0;1;3;23.93;0.09;91.35;0.36;1.88;-1;MultipleMeltPeaks
20;tetX;3;0;0;3;24.68;0.1;91.55;0.23;1.91;-1;
21;tetX;2;0;1;3;23.53;0.6;92.14;9.57E-03;1.88;-1;MultipleMeltPeaks
000NTC;tetX;1;0;0;1;30.14;;75.28;;1.94;-1;
GENO;tetX;2;0;0;2;28.53;0.22;74.6;0.39;2.04;-1;
19;tetC;2;0;1;3;21.59;0.38;92.42;0.09;1.93;-1;MultipleMeltPeaks
20;tetC;1;0;2;3;22.19;;92.47;;1.9;-1;MultipleMeltPeaks
21;tetC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tetC;1;0;0;1;30.2;;76.43;;2;-1;
GENO;tetC;2;0;0;2;32.71;4.49;75.52;1.92;1.77;-1;
19;tetS;2;0;1;3;21.82;0.23;91.9;0.47;1.95;-1;MultipleMeltPeaks
20;tetS;3;0;0;3;22.07;0.24;91.8;0.12;1.94;-1;
21;tetS;3;0;0;3;21.37;0.14;92;0.05;2.01;-1;
000NTC;tetS;0;0;1;1;;;;;;-1;NotInformative
GENO;tetS;2;0;0;2;32.5;1.06;75.88;0.96;1.93;-1;
19;tetE;1;0;2;3;20.8;;91.51;;1.85;-1;MultipleMeltPeaks
20;tetE;3;0;0;3;20.37;0.21;91.65;0.21;1.89;-1;
21;tetE;3;0;0;3;20.18;0.32;91.81;0.21;1.88;-1;
000NTC;tetE;1;0;0;1;28.73;;79.32;;1.81;-1;
GENO;tetE;2;0;0;2;28.56;0.1;82.87;3.62;1.58;-1;
19;tetT;3;0;0;3;22.64;0.13;89.16;0.1;1.8;-1;
20;tetT;3;0;0;3;22.78;0.08;89.18;0.64;1.84;-1;
21;tetT;3;0;0;3;22.63;0.26;88.87;0.12;1.68;-1;
000NTC;tetT;1;0;0;1;22.39;;74.69;;1.78;-1;
GENO;tetT;2;0;0;2;22.26;0.06;75.93;0.43;1.83;-1;
19;tetD;1;0;2;3;12.99;;91.09;;2.05;-1;MultipleMeltPeaks
20;tetD;1;0;2;3;13.43;;90.72;;2.05;-1;MultipleMeltPeaks
21;tetD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tetD;1;0;0;1;20.77;;77.93;;1.91;-1;
GENO;tetD;1;0;1;2;20.59;;78.72;;1.89;-1;MultipleMeltPeaks
19;tetG_F;3;0;0;3;12.93;0.05;90.68;0.06;1.97;-1;
20;tetG_F;3;0;0;3;13.44;0.02;90.98;7.13E-03;1.94;-1;
21;tetG_F;3;0;0;3;12.84;0.34;90.79;0.05;2.5;-1;
000NTC;tetG_F;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tetG_F;2;0;0;2;30.7;0.9;86.92;6.33;1.78;-1;
19;tetR;3;0;0;3;17.11;0.25;91.12;0.13;1.89;-1;
20;tetR;3;0;0;3;16.29;0.06;90.35;0.14;1.88;-1;
21;tetR;1;0;2;3;15.04;;91;;1.93;-1;MultipleMeltPeaks
000NTC;tetR;1;0;0;1;24.62;;78.85;;1.88;-1;
GENO;tetR;2;0;0;2;24.38;0.16;81.49;0.02;1.85;-1;
19;tetPA;3;0;0;3;20.7;0.21;90.81;0.24;2.02;-1;
20;tetPA;2;0;1;3;20.59;4.43E-03;89.94;0.5;1.98;-1;MultipleMeltPeaks
21;tetPA;3;0;0;3;20.76;0.32;90.83;0.63;2;-1;
000NTC;tetPA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tetPA;1;0;1;2;20.34;;79.71;;1.98;-1;MultipleMeltPeaks
19;tetM;0;0;3;3;;;;;;-1;NotInformative
20;tetM;0;0;3;3;;;;;;-1;NotInformative
21;tetM;0;0;3;3;;;;;;-1;NotInformative
000NTC;tetM;0;0;1;1;;;;;;-1;NotInformative
GENO;tetM;0;0;2;2;;;;;;-1;NotInformative
19;tetJ;3;0;0;3;19.41;0.14;91.44;0.19;1.95;-1;
20;tetJ;3;0;0;3;19.33;0.17;91.74;0.11;1.92;-1;
21;tetJ;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tetJ;1;0;0;1;37.59;;75.54;;1.57;-1;
GENO;tetJ;1;0;1;2;32.54;;84.23;;1.72;-1;MultipleMeltPeaks
19;tet(38);2;0;1;3;23.71;1.09;91.53;0.33;1.9;-1;MultipleMeltPeaks
20;tet(38);2;0;1;3;21.94;0.08;91.24;0.32;1.93;-1;MultipleMeltPeaks
21;tet(38);1;0;2;3;21.98;;91.85;;1.82;-1;MultipleMeltPeaks
000NTC;tet(38);1;0;0;1;30.4;;79.61;;1.93;-1;
GENO;tet(38);2;0;0;2;34.02;7.03;79.15;1.18;1.93;-1;
19;tet44;1;0;2;3;21.39;;91.51;;1.77;-1;MultipleMeltPeaks
20;tet44;1;0;2;3;21.8;;90.6;;1.95;-1;MultipleMeltPeaks
21;tet44;2;0;1;3;21.09;0.31;90.76;0.14;2.15;-1;MultipleMeltPeaks
000NTC;tet44;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tet44;1;0;1;2;31.52;;90.46;;1.94;-1;MultipleMeltPeaks
19;IS1111;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;IS1111;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;IS1111;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS1111;1;0;0;1;25.65;;90.83;;1.87;-1;
GENO;IS1111;2;0;0;2;25.34;0.54;88.98;4.37;1.93;-1;
19;IS1133;2;0;1;3;13.35;0.31;90.92;0.22;1.93;-1;MultipleMeltPeaks
20;IS1133;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;IS1133;1;0;2;3;12.72;;91.46;;2.01;-1;MultipleMeltPeaks
000NTC;IS1133;1;0;0;1;28.68;;92.63;;1.92;-1;
GENO;IS1133;2;0;0;2;28.5;0.94;92.61;0.02;1.93;-1;
19;orf37-IS26;2;0;1;3;12.66;0.02;91.96;0.21;2.06;-1;MultipleMeltPeaks
20;orf37-IS26;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;orf37-IS26;1;0;2;3;11.59;;91.12;;2.31;-1;MultipleMeltPeaks
000NTC;orf37-IS26;1;0;0;1;26.67;;89.65;;1.95;-1;
GENO;orf37-IS26;1;0;1;2;26.27;;91.54;;1.92;-1;MultipleMeltPeaks
19;orf39-IS26;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;orf39-IS26;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;orf39-IS26;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;orf39-IS26;0;0;1;1;;;;;;-1;NotInformative
GENO;orf39-IS26;2;0;0;2;23;0.12;83.47;0.02;1.92;-1;
19;ISPps1-pseud;1;0;2;3;21.4;;91.78;;1.91;-1;MultipleMeltPeaks
20;ISPps1-pseud;1;0;2;3;21.17;;91.89;;1.9;-1;MultipleMeltPeaks
21;ISPps1-pseud;1;0;2;3;20.62;;90.86;;1.9;-1;MultipleMeltPeaks
000NTC;ISPps1-pseud;1;0;0;1;43.12;;76.3;;1.94;-1;
GENO;ISPps1-pseud;1;0;1;2;43.58;;77.1;;1.69;-1;
19;ISSm2-Xanthob;2;1;0;3;15.65;0.03;91.47;0.09;2;-1;ContainsOutlierReplicateCt
20;ISSm2-Xanthob;3;0;0;3;16.28;0.16;91.28;0.13;2.04;-1;
21;ISSm2-Xanthob;2;0;1;3;15.39;0.07;91.62;0.04;2.07;-1;
000NTC;ISSm2-Xanthob;1;0;0;1;21.04;;87.92;;1.8;-1;
GENO;ISSm2-Xanthob;2;0;0;2;21.24;0.19;86.81;4.55;1.86;-1;
19;ISAba3-Acineto;2;0;1;3;23.15;0.27;92.02;0.51;1.98;-1;MultipleMeltPeaks
20;ISAba3-Acineto;2;1;0;3;23.83;0.03;92.5;0.37;2;-1;ContainsOutlierReplicateCt
21;ISAba3-Acineto;2;1;0;3;22.97;0.08;92.18;0.43;1.87;-1;ContainsOutlierReplicateCt
000NTC;ISAba3-Acineto;1;0;0;1;31.47;;74.4;;1.69;-1;
GENO;ISAba3-Acineto;2;0;0;2;37.8;4.88;78.99;7.02;1.69;-1;
19;ISEfm1-Entero;3;0;0;3;22.33;0.25;92.26;0.06;1.91;-1;
20;ISEfm1-Entero;3;0;0;3;22.53;0.08;91.73;0.18;2.02;-1;
21;ISEfm1-Entero;3;0;0;3;22.19;0.28;91.53;0.04;2.03;-1;
000NTC;ISEfm1-Entero;1;0;0;1;26.42;;76.29;;1.89;-1;
GENO;ISEfm1-Entero;2;0;0;2;27.6;0.32;76.6;0.19;1.99;-1;
19;TN5;2;1;0;3;20.37;0.07;91.81;0.04;1.97;-1;ContainsOutlierReplicateCt
20;TN5;3;0;0;3;20.96;0.1;91.74;0.15;1.9;-1;
21;TN5;2;0;1;3;20.46;0.2;91.38;0.11;1.95;-1;MultipleMeltPeaks
000NTC;TN5;1;0;0;1;21.58;;75.22;;1.81;-1;
GENO;TN5;2;0;0;2;21.65;0.02;76.99;2.94;1.8;-1;
19;int1-a-marko;3;0;0;3;21.99;0.36;91.42;0.02;1.88;-1;
20;int1-a-marko;3;0;0;3;21.57;0.14;91.24;0.35;1.93;-1;
21;int1-a-marko;3;0;0;3;21.83;0.33;91.52;0.16;1.87;-1;
000NTC;int1-a-marko;1;0;0;1;23.02;;76.1;;1.87;-1;
GENO;int1-a-marko;1;0;1;2;22.63;;76.43;;1.89;-1;MultipleMeltPeaks
19;intl2;1;0;2;3;24.81;;89.7;;1.93;-1;MultipleMeltPeaks
20;intl2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;intl2;1;0;2;3;24.88;;91.96;;1.88;-1;MultipleMeltPeaks
000NTC;intl2;1;0;0;1;31.79;;76.17;;1.88;-1;
GENO;intl2;2;0;0;2;33.28;2.8;76.1;0.82;1.83;-1;
19;intI1F165_clinical;3;0;0;3;10.64;0.17;91.19;0.06;1.94;-1;
20;intI1F165_clinical;3;0;0;3;10.8;0.09;91.38;9.07E-03;1.89;-1;
21;intI1F165_clinical;3;0;0;3;10.14;0.37;91.28;0.21;2.07;-1;
000NTC;intI1F165_clinical;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;intI1F165_clinical;1;0;1;2;11.6;;79.78;;1.88;-1;MultipleMeltPeaks
19;intl3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;intl3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;intl3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;intl3;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;intl3;1;0;1;2;21.26;;91.47;;1.81;-1;MultipleMeltPeaks
19;cefa_qacelta;3;0;0;3;23.99;0.3;90.67;0.89;2.07;-1;
20;cefa_qacelta;3;0;0;3;24.08;0.24;90.96;0.7;2.04;-1;
21;cefa_qacelta;2;0;1;3;23.24;0.21;90.65;0.99;1.97;-1;MultipleMeltPeaks
000NTC;cefa_qacelta;1;0;0;1;27.46;;77.4;;1.91;-1;
GENO;cefa_qacelta;2;0;0;2;27.73;1.18;77.04;0.15;1.91;-1;
19;pcoA;2;0;1;3;18.08;0.14;90.79;0.03;1.85;-1;MultipleMeltPeaks
20;pcoA;3;0;0;3;18.21;0.16;91.01;0.04;1.61;-1;
21;pcoA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;pcoA;1;0;0;1;18.38;;78.73;;1.43;-1;
GENO;pcoA;2;0;0;2;15.93;0.1;81.84;1.51;1.52;-1;
19;silE;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;silE;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;silE;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;silE;0;0;1;1;;;;;;-1;NotInformative
GENO;silE;0;0;2;2;;;;;;-1;NotInformative
19;arsA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;arsA;2;0;1;3;14.81;0.25;91.07;0.01;1.89;-1;MultipleMeltPeaks
21;arsA;1;0;2;3;14.05;;90.34;;2.49;-1;BadR2, MultipleMeltPeaks
000NTC;arsA;1;0;0;1;34.34;;90.42;;1.87;-1;
GENO;arsA;2;0;0;2;29.63;1.81;90.9;1.47;1.94;-1;
19;qacA/B;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;qacA/B;1;0;2;3;19.64;;90.96;;1.91;-1;MultipleMeltPeaks
21;qacA/B;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qacA/B;1;0;0;1;26.12;;78.1;;1.84;-1;
GENO;qacA/B;1;0;1;2;26.08;;83.59;;1.81;-1;MultipleMeltPeaks
19;qacF/Hb;1;0;2;3;20.1;;90.43;;1.91;-1;MultipleMeltPeaks
20;qacF/Hb;2;0;1;3;20.28;0.05;91.1;0.47;1.9;-1;MultipleMeltPeaks
21;qacF/Hb;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qacF/Hb;1;0;0;1;28.9;;77.99;;1.97;-1;
GENO;qacF/Hb;2;0;0;2;28.79;0.55;77.35;0.29;1.99;-1;
19;copA;2;0;1;3;15.2;0.05;90.98;0.06;2;-1;MultipleMeltPeaks
20;copA;2;0;1;3;15.52;0.07;91.45;0.02;1.89;-1;MultipleMeltPeaks
21;copA;2;0;1;3;14.31;0.09;90.45;0.09;2.04;-1;MultipleMeltPeaks
000NTC;copA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;copA;2;0;0;2;19.48;0.89;85.64;6.05;1.59;-1;
19;czcA;3;0;0;3;13.68;0.14;90.73;0.08;2.04;-1;
20;czcA;3;0;0;3;13.77;0.02;90.4;0.07;2.01;-1;
21;czcA;1;0;2;3;13.1;;92.77;;2.13;-1;MultipleMeltPeaks
000NTC;czcA;1;0;0;1;14.77;;78.08;;1.95;-1;
GENO;czcA;2;0;0;2;14.7;6.34E-04;78.21;0.15;2;-1;
19;sugE;3;0;0;3;15.11;0.13;91.41;0.19;1.95;-1;
20;sugE;2;0;1;3;14.83;0.86;91.2;0.25;1.91;-1;MultipleMeltPeaks
21;sugE;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;sugE;1;0;0;1;24.65;;78.27;;1.91;-1;
GENO;sugE;1;0;1;2;23.78;;78.26;;1.94;-1;MultipleMeltPeaks
19;tcrB;3;0;0;3;23.79;0.42;90.85;0.35;1.93;-1;
20;tcrB;3;0;0;3;23.38;0.34;90.96;0.31;1.95;-1;
21;tcrB;2;0;1;3;23.39;0.34;90.8;0.06;1.93;-1;MultipleMeltPeaks
000NTC;tcrB;1;0;0;1;24.53;;79.82;;1.89;-1;
GENO;tcrB;2;0;0;2;24.48;0.19;80.58;1.13;1.91;-1;
19;terW;3;0;0;3;19.26;0.14;91.32;0.15;2.03;-1;
20;terW;3;0;0;3;19.44;0.07;91.61;0.06;1.94;-1;
21;terW;3;0;0;3;18.69;0.14;91.43;0.08;2.07;-1;
000NTC;terW;1;0;0;1;25.43;;78.77;;1.94;-1;
GENO;terW;2;0;0;2;25.68;0.21;81.94;1.05;1.97;-1;
19;pbrT;1;0;2;3;13.83;;90.81;;1.96;-1;MultipleMeltPeaks
20;pbrT;1;0;2;3;14.53;;91.25;;1.95;-1;MultipleMeltPeaks
21;pbrT;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;pbrT;1;0;0;1;25.94;;91.99;;1.95;-1;
GENO;pbrT;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;cadC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;cadC;1;0;2;3;16.37;;91.24;;1.9;-1;MultipleMeltPeaks
21;cadC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cadC;1;0;0;1;25.37;;76.73;;1.81;-1;
GENO;cadC;2;0;0;2;25.36;0.16;83.79;10.14;1.84;-1;
19;mobA;2;1;0;3;18.89;0.06;91.25;0.01;1.81;-1;ContainsOutlierReplicateCt
20;mobA;3;0;0;3;19.03;0.77;91.65;0.27;1.8;-1;
21;mobA;1;0;2;3;18.73;;91.35;;1.7;-1;
000NTC;mobA;1;0;0;1;22.82;;79.42;;1.8;-1;
GENO;mobA;2;0;0;2;22.99;0.12;77.2;2.63;1.81;-1;
19;ISCR1;3;0;0;3;14.06;0.2;91.2;0.08;1.93;-1;
20;ISCR1;3;0;0;3;14.37;0.03;91.38;0.1;1.92;-1;
21;ISCR1;2;0;1;3;13.76;0.71;91.56;0.09;2.31;-1;BadR2, MultipleMeltPeaks
000NTC;ISCR1;1;0;0;1;30.72;;91.02;;1.92;-1;
GENO;ISCR1;1;0;1;2;26.63;;90.3;;1.76;-1;
19;IS26;2;0;1;3;20.18;0.1;91.33;0.07;1.9;-1;MultipleMeltPeaks
20;IS26;3;0;0;3;19.31;0.13;91.6;0.15;1.85;-1;
21;IS26;2;1;0;3;18.7;6.80E-03;91.82;0.09;1.89;-1;ContainsOutlierReplicateCt
000NTC;IS26;1;0;0;1;20.45;;77.88;;1.45;-1;
GENO;IS26;2;0;0;2;19.48;0.14;76.34;1.24;1.49;-1;
19;IS3;1;0;2;3;18.53;;90.8;;1.93;-1;MultipleMeltPeaks
20;IS3;3;0;0;3;18.35;0.07;90.71;0.04;1.9;-1;
21;IS3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS3;0;0;1;1;;;;;;-1;NotInformative
GENO;IS3;1;0;1;2;30.76;;89.09;;1.91;-1;
19;IS256;2;0;1;3;25.15;0.22;91.76;0.32;1.88;-1;MultipleMeltPeaks
20;IS256;1;0;2;3;25.39;;90.94;;1.93;-1;MultipleMeltPeaks
21;IS256;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS256;1;0;0;1;30.43;;78.3;;1.86;-1;
GENO;IS256;2;0;0;2;30.98;0.37;78.73;8.36E-03;1.87;-1;
19;ISEcp1;2;0;1;3;17.74;0.08;90.64;0.22;2.2;-1;MultipleMeltPeaks
20;ISEcp1;3;0;0;3;18.15;0.66;91.25;0.17;2.04;-1;
21;ISEcp1;1;0;2;3;16.79;;90.09;;2.19;-1;MultipleMeltPeaks
000NTC;ISEcp1;1;0;0;1;23.58;;86.62;;1.85;-1;
GENO;ISEcp1;2;0;0;2;23.19;0.03;86.46;0.08;1.88;-1;
19;IS200a;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;IS200a;1;0;2;3;21.17;;91.83;;1.94;-1;MultipleMeltPeaks
21;IS200a;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS200a;1;0;0;1;26.56;;90.31;;1.94;-1;
GENO;IS200a;2;0;0;2;25.75;0.03;77.8;0.01;1.97;-1;
19;IS1247;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;IS1247;2;0;1;3;11.72;0.03;90.84;0.02;1.97;-1;MultipleMeltPeaks
21;IS1247;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS1247;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IS1247;1;0;1;2;20.73;;88.58;;1.74;-1;MultipleMeltPeaks
19;IS630;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;IS630;3;0;0;3;13.72;0.03;91;0.05;1.95;-1;
21;IS630;2;0;1;3;12.42;0.13;90.94;0.13;2.1;-1;MultipleMeltPeaks
000NTC;IS630;1;0;0;1;26.3;;92.68;;1.73;-1;
GENO;IS630;2;0;0;2;26.54;0.47;86.62;6.53;1.81;-1;
19;TN5403;1;0;2;3;10.83;;90.7;;2.13;-1;MultipleMeltPeaks
20;TN5403;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;TN5403;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;TN5403;1;0;0;1;27.89;;91.15;;1.91;-1;
GENO;TN5403;2;0;0;2;29.59;0.95;88.67;3.42;1.95;-1;
19;IS200b;2;0;1;3;20.05;0.71;91.3;0.24;1.96;-1;MultipleMeltPeaks
20;IS200b;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;IS200b;1;0;2;3;19.56;;91.55;;1.93;-1;MultipleMeltPeaks
000NTC;IS200b;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IS200b;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;IS21-ISAs29;2;0;1;3;13.53;0.07;91.31;0.03;1.92;-1;MultipleMeltPeaks
20;IS21-ISAs29;1;0;2;3;13.9;;91.37;;1.88;-1;MultipleMeltPeaks
21;IS21-ISAs29;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS21-ISAs29;1;0;0;1;26.5;;79.19;;1.87;-1;
GENO;IS21-ISAs29;1;0;1;2;27.18;;88.76;;1.92;-1;MultipleMeltPeaks
19;Tn3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;Tn3;1;0;2;3;22.75;;91.05;;1.88;-1;MultipleMeltPeaks
21;Tn3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;Tn3;1;0;0;1;42.62;;76.42;;2.4;-1;
GENO;Tn3;0;0;2;2;;;;;;-1;NotInformative
19;IS6/257;2;0;1;3;22.08;0.15;90.57;0.19;1.92;-1;MultipleMeltPeaks
20;IS6/257;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;IS6/257;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS6/257;0;0;1;1;;;;;;-1;NotInformative
GENO;IS6/257;1;0;1;2;30.02;;77.73;;1.98;-1;
19;IS6100;1;0;2;3;18.28;;90.8;;1.92;-1;MultipleMeltPeaks
20;IS6100;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;IS6100;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS6100;1;0;0;1;20.63;;83.79;;1.31;-1;
GENO;IS6100;1;0;1;2;20.09;;83.97;;1.38;-1;MultipleMeltPeaks
19;IS15DI;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;IS15DI;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;IS15DI;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS15DI;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;IS15DI;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;IncN_korA;2;1;0;3;29.66;0.32;76.7;5.79;1.77;-1;ContainsOutlierReplicateCt
